address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
5-canni-court-broadmeadows-vic-3047,525000,28-Mar-2018,3,1,2,573,m2,House,https://www.domain.com.au/5-canni-court-broadmeadows-vic-3047-2014170397,Air conditioning-Heating-Built in wardrobes,1-1.5-0.3,3,Mar/2018/525000.0/SOLD-Feb/2008/270.0/SOLD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-congram-street-broadmeadows-vic-3047,585000,24-Mar-2018,3,1,3,610,m2,House,https://www.domain.com.au/13-congram-street-broadmeadows-vic-3047-2014200903,Built in wardrobes-Close to schools-Close to shops-Close to transport-Fireplace(s)-Floorboards-PLANS  APPROVED,0.5-1.9-0.5,3,Mar/2018/585000.0/SOLD-Apr/2014/348000.0/SOLD,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
65-graham-street-broadmeadows-vic-3047,698000,10-Mar-2018,3,1,5,632,m2,House,https://www.domain.com.au/65-graham-street-broadmeadows-vic-3047-2014165319,,0.5-1.7-0.6,3,Mar/2018/698000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43-holberry-street-broadmeadows-vic-3047,370000,26-Jan-2018,3,1,1,261,m2,House,https://www.domain.com.au/43-holberry-street-broadmeadows-vic-3047-2014002165,Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Formal Lounge-Evaporative Cooling-Gas Heating,0.2-1.6-0.6,3,Jan/2018/320.0/SOLD,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1/4-cooper-street-broadmeadows-vic-3047,460000,22-Jan-2018,3,2,2,255,m2,Villa,https://www.domain.com.au/1-4-cooper-street-broadmeadows-vic-3047-2014073748,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking,0.2-1.6-0.7,3,,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
18-stanhope-street-broadmeadows-vic-3047,650000,18-Dec-2017,3,1,4,696,m2,House,https://www.domain.com.au/18-stanhope-street-broadmeadows-vic-3047-2014006017,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Floorboards-Formal Lounge,0.5-1.7-0.2,3,Dec/2017/350.0/SOLD-Jan/2002/650000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
29a-ophir-street-broadmeadows-vic-3047,438000,07-Dec-2017,3,1,2,220,m2,House,https://www.domain.com.au/29a-ophir-street-broadmeadows-vic-3047-2013991154,,0.6-2-0.7,3,Jan/2018/400.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/39-gosford-crescent-broadmeadows-vic-3047,450000,04-Dec-2017,3,2,1,204,m2,Villa,https://www.domain.com.au/3-39-gosford-crescent-broadmeadows-vic-3047-2014033113,Air conditioning-Heating-Close to schools-Close to shops-Close to transport-Ensuite,0.5-0.8-0.3,3,,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
147-kitchener-street-broadmeadows-vic-3047,810000,29-Nov-2017,3,1,1,954,m2,House,https://www.domain.com.au/147-kitchener-street-broadmeadows-vic-3047-2013946513,Close to schools-Close to shops-Close to transport,0.6-0.7-0.4,3,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
331-camp-road-broadmeadows-vic-3047,464000,11-Nov-2017,3,1,2,380,m2,House,https://www.domain.com.au/331-camp-road-broadmeadows-vic-3047-2013926164,Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Floorboards-Formal Lounge-Ducted Heating-Evaporative Cooling,0.1-1.4-0.5,3,Nov/2017/464000.0/SOLD-May/2014/386000.0/SOLD,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
38-blair-street-broadmeadows-vic-3047,570000,28-Oct-2017,3,1,4,640,m2,House,https://www.domain.com.au/38-blair-street-broadmeadows-vic-3047-2013885325,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Secure Parking-Floorboards-Formal Lounge,0.2-1.2-0.5,3,Oct/2017/305.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5-dunn-street-broadmeadows-vic-3047,615000,12-Oct-2017,3,2,2,651,m2,House,https://www.domain.com.au/5-dunn-street-broadmeadows-vic-3047-2013748415,,1.1-1.4-0.5,3,Oct/2017/615000.0/SOLD-Jul/2015/315000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319-camp-road-broadmeadows-vic-3047,642000,11-Oct-2017,3,1,3,690,m2,House,https://www.domain.com.au/319-camp-road-broadmeadows-vic-3047-2013844745,,0.2-1.5-0.5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
