address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
20-bourne-road-glen-iris-vic-3146,Glen Iris,2210000,23-Oct-2018,3,1,2,858,m2,House,https://www.domain.com.au/20-bourne-road-glen-iris-vic-3146-2014675414,,0.4-2.6-10.1,3,Oct/2018/2210000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-ventich-street-glen-iris-vic-3146,Glen Iris,1510000,20-Oct-2018,3,1,2,676,m2,House,https://www.domain.com.au/8-ventich-street-glen-iris-vic-3146-2014658548,,0.7-1.6-9.5,3,Apr/2021/3780000.0/SOLD-Oct/2018/1510000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/43-somerset-road-glen-iris-vic-3146,Glen Iris,1411000,17-Oct-2018,3,2,2,375,m2,House,https://www.domain.com.au/2-43-somerset-road-glen-iris-vic-3146-2014672613,,0.9-2.4-9.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50-liston-street-glen-iris-vic-3146,Glen Iris,1472888,28-Sep-2018,3,2,2,620,m2,House,https://www.domain.com.au/50-liston-street-glen-iris-vic-3146-2014477900,,0.7-1.3-9.8,3,Sep/2018/1472888.0/SOLD-Mar/2015/1406000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a-audrey-crescent-glen-iris-vic-3146,Glen Iris,1300000,22-Sep-2018,3,1,1,332,m2,House,https://www.domain.com.au/2a-audrey-crescent-glen-iris-vic-3146-2014604765,,0.7-2.4-9.9,3,Sep/2018/1300000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-florence-street-glen-iris-vic-3146,Glen Iris,1755000,15-Sep-2018,3,2,2,667,m2,House,https://www.domain.com.au/10-florence-street-glen-iris-vic-3146-2014590453,,0.1-2.8-10.3,3,May/2021/1905000.0/SOLD-Sep/2018/1755000.0/SOLD-May/2006/660000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-bella-vista-road-glen-iris-vic-3146,Glen Iris,2125000,19-Aug-2018,3,1,2,832,m2,House,https://www.domain.com.au/21-bella-vista-road-glen-iris-vic-3146-2014556351,,0.5-2.8-10.2,3,May/2020/1990000.0/SOLD-Aug/2018/2125000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83-glen-iris-road-glen-iris-vic-3146,Glen Iris,1795000,18-Aug-2018,3,2,2,768,m2,House,https://www.domain.com.au/83-glen-iris-road-glen-iris-vic-3146-2014518893,,0.6-2.3-9.3,3,Aug/2018/700.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-bardolph-street-glen-iris-vic-3146,Glen Iris,1501000,18-Aug-2018,3,1,2,745,m2,House,https://www.domain.com.au/2-bardolph-street-glen-iris-vic-3146-2014509687,,0.5-2.4-9,3,Aug/2018/1501000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-mills-street-glen-iris-vic-3146,Glen Iris,1525000,23-Jun-2018,3,1,2,605,m2,House,https://www.domain.com.au/12-mills-street-glen-iris-vic-3146-2014406105,,0.3-2.4-8.9,3,Jun/2018/1525000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50-valley-parade-glen-iris-vic-3146,Glen Iris,1820000,06-Jun-2018,3,1,2,832,m2,House,https://www.domain.com.au/50-valley-parade-glen-iris-vic-3146-2014191429,,0.4-2.1-9.6,3,Jun/2018/1820000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-vears-road-glen-iris-vic-3146,Glen Iris,1633000,24-Feb-2018,3,2,3,604,m2,House,https://www.domain.com.au/22-vears-road-glen-iris-vic-3146-2014139609,,0.4-1.4-9.9,3,Feb/2018/1633000.0/SOLD-Aug/2008/800000.0/SOLD-Dec/1996/193500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-bourne-road-glen-iris-vic-3146,Glen Iris,2170000,20-Dec-2017,3,2,2,639,m2,House,https://www.domain.com.au/4-bourne-road-glen-iris-vic-3146-2014045630,,0.4-2.7-10,3,Dec/2017/780.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42-park-road-glen-iris-vic-3146,Glen Iris,1810000,25-Nov-2017,3,1,1,741,m2,House,https://www.domain.com.au/42-park-road-glen-iris-vic-3146-2013973130,,0.7-1.6-9.8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-kenilworth-grove-glen-iris-vic-3146,Glen Iris,1845000,18-Nov-2017,3,2,4,1021,m2,House,https://www.domain.com.au/11-kenilworth-grove-glen-iris-vic-3146-2013952134,,1.3-1.5-8.3,3,Feb/2020/1860000.0/SOLD-Nov/2017/1845000.0/SOLD-May/2016/1625000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-morell-street-glen-iris-vic-3146,Glen Iris,2100500,13-Nov-2017,3,2,2,738,m2,House,https://www.domain.com.au/12-morell-street-glen-iris-vic-3146-2013967076,,0.7-1.7-9.5,3,Nov/2017/2100500.0/SOLD-Sep/2016/1870000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-allaville-avenue-glen-iris-vic-3146,Glen Iris,1802000,16-Sep-2017,3,2,3,554,m2,House,https://www.domain.com.au/11-allaville-avenue-glen-iris-vic-3146-2013806467,Ensuite-Outdoor Entertaining-Floorboards-Built in wardrobes-Cable or Satellite-Dishwasher-Ducted Heating-Ducted Cooling-Open Fireplace,1.2-1.2-8.6,3,Sep/2017/1802000.0/SOLD-Jul/1995/140000.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
