address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
511-greensborough-road-greensborough-vic-3088,Greensborough,635000,27-Nov-2021,2,1,2,606,m2,House,https://www.domain.com.au/511-greensborough-road-greensborough-vic-3088-2017454799,,0.4-0.4-0.3,3,Apr/1987/92500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/148-nell-street-greensborough-vic-3088,Greensborough,885500,26-Nov-2021,2,1,3,480,m2,House,https://www.domain.com.au/2-148-nell-street-greensborough-vic-3088-2017400372,,0.4-0.6-0.6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
house-1/188-henry-street-greensborough-vic-3088,Greensborough,667500,17-Oct-2021,2,1,1,245,m2,House,https://www.domain.com.au/house-1-188-henry-street-greensborough-vic-3088-2017330824,,0.4-0.9-0.8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-paterson-crescent-greensborough-vic-3088,Greensborough,800000,02-Oct-2021,2,1,1,570,m2,House,https://www.domain.com.au/2-paterson-crescent-greensborough-vic-3088-2017164441,Internal Laundry*-Heating*-Balcony / Deck*,0.6-0.6-1.6,3,Oct/2021/800000.0/SOLD-Jul/2014/398500.0/SOLD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15-vermont-parade-greensborough-vic-3088,Greensborough,736000,15-Aug-2021,2,1,1,306,m2,House,https://www.domain.com.au/15-vermont-parade-greensborough-vic-3088-2017134774,Air conditioning*-Internal Laundry*-Heating*-Shed*-Garden*-Solar panels*-Balcony / Deck*,0.4-0.8-0.7,3,Aug/2021/736000.0/SOLD-Aug/2018/567000.0/SOLD,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
15-victoria-street-greensborough-vic-3088,Greensborough,850000,12-Aug-2021,2,1,1,540,m2,House,https://www.domain.com.au/15-victoria-street-greensborough-vic-3088-2017108975,,0.5-0.7-1.8,3,Aug/2021/850000.0/SOLD-Oct/2018/420.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39-santon-street-greensborough-vic-3088,Greensborough,737000,10-Jul-2021,2,1,1,171,m2,House,https://www.domain.com.au/39-santon-street-greensborough-vic-3088-2017074996,,0.4-0.6-0.3,3,Jul/2021/737000.0/SOLD-Mar/2011/390000.0/SOLD-Jul/2010/426500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/54-delta-road-greensborough-vic-3088,Greensborough,726000,22-May-2021,2,1,1,343,m2,House,https://www.domain.com.au/2-54-delta-road-greensborough-vic-3088-2016971015,Internal Laundry*-Heating*-Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Formal Lounge,0.6-0.7-1.2,3,,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
59-greenhill-road-greensborough-vic-3088,Greensborough,939000,27-Apr-2021,2,2,2,578,m2,House,https://www.domain.com.au/59-greenhill-road-greensborough-vic-3088-2016938240,Secure Parking*-Garden*,0.3-2.1-1.5,3,Apr/2021/939000.0/SOLD-Jan/2000/116000.0/SOLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19-paterson-cres-greensborough-vic-3088,Greensborough,687850,15-Jan-2021,2,1,2,358,m2,House,https://www.domain.com.au/19-paterson-cres-greensborough-vic-3088-2016693479,Gas*-Balcony-Courtyard-Outdoor Entertaining-Shed-Fully fenced-Split System Heating-Floorboards-Split System AirCon-Built in wardrobes-Ducted Heating-Study,0.6-0.6-1.6,3,,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
