address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
8-muchell-grove-coburg-vic-3058,Coburg,647500,06-Oct-2012,3,1,2,528,m2,House,https://www.domain.com.au/8-muchell-grove-coburg-vic-3058-2009985750,Study,1.1-1.3-1.6,3,Oct/2012/647500.0/SOLD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57-devon-avenue-coburg-vic-3058,Coburg,620000,31-Mar-2012,3,1,2,518,m2,House,https://www.domain.com.au/57-devon-avenue-coburg-vic-3058-2009542301,,0.3-2.3-0.4,3,Mar/2012/620000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630-sydney-road-coburg-vic-3058,Coburg,665000,17-Apr-2010,3,2,1,525,m2,House,https://www.domain.com.au/630-sydney-road-coburg-vic-3058-2008264786,Close to schools-Close to shops-Close to transport-Fireplace(s)-Garden-Floorboards-Security Alarm-Secure Parking-3500L water tank-garden shed,0.7-0.8-0.1,3,May/2020/880000.0/SOLD,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
2-geake-street-coburg-vic-3058,Coburg,2102000,04-Dec-2021,4,1,4,740,m2,House,https://www.domain.com.au/2-geake-street-coburg-vic-3058-2017382127,Air conditioning*-Internal Laundry*-Secure Parking*-Heating*,0.6-1-3.3,3,Dec/2021/2102000.0/SOLD,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-shackell-street-coburg-vic-3058,Coburg,1580000,30-Nov-2021,4,2,2,342,m2,House,https://www.domain.com.au/13-shackell-street-coburg-vic-3058-2017336120,Built in wardrobes-Close to transport-Close to shops-Alarm System-Intercom-Open Fire Place-Close to schools-Carpeted-Openable Windows-Security System-Window Treatments-Floorboards-Fully fenced,0.6-1.9-0.8,3,Nov/2021/1580000.0/SOLD-Dec/2020/1460000.0/SOLD,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
126-munro-street-coburg-vic-3058,Coburg,1389000,27-Nov-2021,4,1,2,533,m2,House,https://www.domain.com.au/126-munro-street-coburg-vic-3058-2017374282,,0.7-1.6-0.7,3,Nov/2021/1389000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74-berry-street-coburg-vic-3058,Coburg,1582000,27-Nov-2021,4,1,3,528,m2,House,https://www.domain.com.au/74-berry-street-coburg-vic-3058-2017383129,Built in wardrobes*-Gas*-Secure Parking*-Bath*-Fireplace(s)*-Dishwasher*,0.8-1.6-0.6,3,Nov/2021/1582000.0/SOLD,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-oriley-road-coburg-vic-3058,Coburg,970000,03-Nov-2021,4,2,2,177,m2,House,https://www.domain.com.au/4-oriley-road-coburg-vic-3058-2017313551,Internal Laundry*-Secure Parking*-Dishwasher*-Study*-Balcony / Deck*-Ensuite,0.5-0.7-0.6,3,Oct/2021/970000.0/SOLD-Oct/2012/541500.0/SOLD-Oct/2009/465000.0/SOLD,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
36-sargood-street-coburg-vic-3058,Coburg,1300000,26-Oct-2021,4,1,2,460,m2,House,https://www.domain.com.au/36-sargood-street-coburg-vic-3058-2017304411,Floorboards-Fully fenced-Heating-Fireplace(s)-Secure Parking-Air conditioning,0.8-1.2-0.8,3,Oct/2021/1300000.0/SOLD-May/1996/95000.0/SOLD,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223-bell-street-coburg-vic-3058,Coburg,955000,23-Oct-2021,4,2,4,535,m2,House,https://www.domain.com.au/223-bell-street-coburg-vic-3058-2017286372,Floorboards-Built in wardrobes-Secure Parking-Study,0.6-1.6-1.1,3,Oct/2021/955000.0/SOLD,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
