address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
62-rose-street-altona-vic-3018,Altona,1111000,10-May-2019,3,1,4,1012,m2,House,https://www.domain.com.au/62-rose-street-altona-vic-3018-2014762292,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking,0.4-10-0.4,3,May/2019/1111000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
44-brook-drive-altona-vic-3018,Altona,650000,10-May-2019,3,1,2,530,m2,House,https://www.domain.com.au/44-brook-drive-altona-vic-3018-2014895721,,0.6-9.1-1.3,3,Dec/2020/751000.0/SOLD-May/2019/380.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-curtin-court-altona-vic-3018,Altona,810000,04-May-2019,3,1,3,535,m2,House,https://www.domain.com.au/14-curtin-court-altona-vic-3018-2015133832,Secure Parking-Gas Heating,0.3-1.8-9.4,3,Mar/2021/1078888.0/SOLD-May/2019/810000.0/SOLD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-medford-street-altona-vic-3018,Altona,825000,23-Apr-2019,3,1,3,695,m2,House,https://www.domain.com.au/27-medford-street-altona-vic-3018-2014997615,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Formal Lounge-Separate Dining,0.3-9.5-1.1,3,Apr/2019/425.0/SOLD-Feb/1986/825000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4-burt-street-altona-vic-3018,Altona,930000,17-Apr-2019,3,1,1,532,m2,House,https://www.domain.com.au/4-burt-street-altona-vic-3018-2014824382,Heating-Close to transport-Close to shops-Close to schools,0.6-9.6-0.6,3,Aug/2019/807000.0/SOLD-Aug/2017/901000.0/SOLD-Jun/1999/140100.0/SOLD,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26-brook-drive-altona-vic-3018,Altona,735000,16-Mar-2019,3,1,5,534,m2,House,https://www.domain.com.au/26-brook-drive-altona-vic-3018-2014645620,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Floorboards-Formal Lounge-Separate Dining,0.4-9.3-1.1,3,Jan/2019/500.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
19-ransom-avenue-altona-vic-3018,Altona,740000,18-Feb-2019,3,1,3,534,m2,House,https://www.domain.com.au/19-ransom-avenue-altona-vic-3018-2014716171,Close to schools-Close to shops-Close to transport-Fireplace(s)-Garden-Secure Parking-Floorboards-Formal Lounge-Separate Dining,0.6-9.3-1,3,Jan/2019/740000.0/SOLD-Jun/2005/304000.0/SOLD,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
106-railway-street-south-altona-vic-3018,Altona,725000,08-Feb-2019,3,1,6,530,m2,House,https://www.domain.com.au/106-railway-street-south-altona-vic-3018-2014894599,Air conditioning-Heating-Close to schools-Close to shops-Close to transport-Open Fire Place,0.2-0.6-10.1,3,Feb/2019/725000.0/SOLD-Feb/2006/302000.0/SOLD,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
162-grieve-parade-altona-vic-3018,Altona,690000,11-Jan-2019,3,1,2,534,m2,House,https://www.domain.com.au/162-grieve-parade-altona-vic-3018-2014780356,,0.8-8.9-1.4,3,Dec/2018/680000.0/SOLD-Jun/2013/465000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92-mcintyre-drive-altona-vic-3018,Altona,695000,04-Jan-2019,3,1,6,535,m2,House,https://www.domain.com.au/92-mcintyre-drive-altona-vic-3018-2014801959,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Floorboards-Formal Lounge-Separate Dining,0.7-9-1.2,3,Dec/2018/695000.0/SOLD-Aug/1990/180.0/SOLD,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
28-cobham-street-altona-vic-3018,Altona,587500,17-Dec-2018,3,1,1,452,m2,House,https://www.domain.com.au/28-cobham-street-altona-vic-3018-2014703133,Built in wardrobes-Open Fire Place,1.5-11.1-1.6,3,Dec/2018/480.0/SOLD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-myrtle-grove-altona-vic-3018,Altona,1200000,04-Dec-2018,3,1,5,833,m2,House,https://www.domain.com.au/30-myrtle-grove-altona-vic-3018-2014557159,,1.1-1.3-11,3,Nov/2018/1200000.0/SOLD-Apr/2006/590000.0/SOLD-Oct/2002/280000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
