address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
2a-metropolitan-court-keilor-vic-3036,937500,15-Jun-2020,4,3,2,260,m2,House,https://www.domain.com.au/2a-metropolitan-court-keilor-vic-3036-2016185246,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge,1-1.3-5.3,3,Jun/2020/937500.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
9-maple-court-keilor-vic-3036,1010000,01-Jun-2020,4,2,4,713,m2,House,https://www.domain.com.au/9-maple-court-keilor-vic-3036-2016232788,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge-Separate Dining-Swimming Pool-Terrace-Balcony-Gym-Undercover entertainment area-Games/Rumpus Room.,1.2-1.2-5,3,May/2020/1010000.0/SOLD-Oct/2011/640000.0/SOLD-May/2004/480000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0
238-burrowye-crescent-keilor-vic-3036,875000,02-Jan-2020,4,2,3,652,m2,House,https://www.domain.com.au/238-burrowye-crescent-keilor-vic-3036-2015900902,,1.1-1.3-5.5,3,Dec/2019/875000.0/SOLD-Nov/2007/475000.0/SOLD-Sep/2006/334000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853-old-calder-highway-keilor-vic-3036,780000,20-Dec-2019,4,3,2,540,m2,House,https://www.domain.com.au/853-old-calder-highway-keilor-vic-3036-2015820480,,1-1.2-4.7,3,Dec/2019/780000.0/SOLD-Feb/2010/512500.0/SOLD-May/1997/180000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60-burrowye-crescent-keilor-vic-3036,805000,16-Nov-2019,4,2,2,654,m2,House,https://www.domain.com.au/60-burrowye-crescent-keilor-vic-3036-2015864184,,0.5-0.8-4.8,3,Nov/2019/805000.0/SOLD-May/1987/43500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36-hopkins-avenue-keilor-vic-3036,837500,09-Nov-2019,4,2,4,742,m2,House,https://www.domain.com.au/36-hopkins-avenue-keilor-vic-3036-2015728856,,0.8-1.4-4.5,3,Nov/2019/837500.0/SOLD-Mar/2005/420000.0/SOLD-Nov/1996/138000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-hislop-street-keilor-vic-3036,1425000,10-Oct-2019,4,2,3,1017,m2,House,https://www.domain.com.au/8-hislop-street-keilor-vic-3036-2015656107,,0.5-1.7-4.4,3,Oct/2019/1425000.0/SOLD-Jun/1995/255000.0/SOLD-May/1979/64000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74-patterson-avenue-keilor-vic-3036,716000,06-Jul-2019,4,2,2,529,m2,House,https://www.domain.com.au/74-patterson-avenue-keilor-vic-3036-2015027969,,1.2-1.3-3.9,3,Jul/2019/716000.0/SOLD-Apr/2010/410000.0/SOLD-Jul/1990/115000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-vert-street-keilor-vic-3036,800000,28-Mar-2019,4,1,1,562,m2,House,https://www.domain.com.au/1-vert-street-keilor-vic-3036-2014722824,Laundry,0.4-1.7-4.7,3,Mar/2019/320.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937-old-calder-highway-keilor-vic-3036,785000,09-Mar-2019,4,2,2,657,m2,House,https://www.domain.com.au/937-old-calder-highway-keilor-vic-3036-2014803384,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Security Alarm-Garden-Secure Parking-Floorboards-Formal Lounge-Separate Dining-Ducted Heating-Alarm-Study-Main Gas to BBQ-Bus stop at the front Door,1.1-1.4-5.4,3,Feb/2019/785000.0/SOLD,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
