address,suburb,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
11-chapman-street-sunshine-vic-3020,Sunshine,685000,13-Apr-2019,2,1,1,538,m2,House,https://www.domain.com.au/11-chapman-street-sunshine-vic-3020-2015016842,,0.5-0.6-3.7,3,Apr/2019/685000.0/SOLD-Nov/2003/215000.0/SOLD-Nov/1992/72500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101-fraser-street-sunshine-vic-3020,Sunshine,578000,10-Nov-2018,2,1,1,583,m2,House,https://www.domain.com.au/101-fraser-street-sunshine-vic-3020-2014693250,,0.8-1.1-2.8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-yewers-street-sunshine-vic-3020,Sunshine,490000,11-Jun-2018,2,1,1,280,m2,House,https://www.domain.com.au/7-yewers-street-sunshine-vic-3020-2014369542,,0.5-1.1-1.4,3,Jun/2018/490000.0/SOLD-Sep/2011/250.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-farnsworth-street-sunshine-vic-3020,Sunshine,940000,13-Feb-2018,2,1,2,577,m2,House,https://www.domain.com.au/2-farnsworth-street-sunshine-vic-3020-2013946668,,0.8-2.3-3.4,3,May/2020/720000.0/SOLD-Jan/2018/940000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-high-street-sunshine-vic-3020,Sunshine,760000,09-Dec-2017,2,1,1,510,m2,House,https://www.domain.com.au/30-high-street-sunshine-vic-3020-2014000429,,0.6-1.2-1.5,3,Dec/2017/760000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36-chapman-street-sunshine-vic-3020,Sunshine,705000,09-Oct-2017,2,1,1,444,m2,House,https://www.domain.com.au/36-chapman-street-sunshine-vic-3020-2013845919,Close to schools-Close to shops-Close to transport-Garden-Secure Parking,0.4-0.5-3.7,3,Oct/2017/705000.0/SOLD,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
74-hertford-road-sunshine-vic-3020,Sunshine,965000,26-Aug-2017,2,1,1,755,m2,House,https://www.domain.com.au/74-hertford-road-sunshine-vic-3020-2013744464,,0.5-0.8-2.6,3,Aug/2017/965000.0/SOLD-Nov/1989/40000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64-ardoyne-street-sunshine-vic-3020,Sunshine,690000,14-Aug-2017,2,1,1,612,m2,House,https://www.domain.com.au/64-ardoyne-street-sunshine-vic-3020-2013719017,,0.6-0.7-3.8,3,Aug/2017/690000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64-ardoyne-street-sunshine-vic-3020,Sunshine,690000,12-Aug-2017,2,1,1,612,m2,House,https://www.domain.com.au/64-ardoyne-street-sunshine-vic-3020-2015984387,,0.6-0.7-3.8,3,Aug/2017/690000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362-hampshire-crescent-sunshine-vic-3020,Sunshine,1505000,24-Jun-2017,2,1,1,697,m2,House,https://www.domain.com.au/362-hampshire-crescent-sunshine-vic-3020-2013613773,,0.8-2-3.1,3,Jun/2017/1505000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47-anderson-road-sunshine-vic-3020,Sunshine,551000,18-Mar-2017,2,1,2,613,m2,House,https://www.domain.com.au/47-anderson-road-sunshine-vic-3020-2013394956,,0.2-0.4-3.4,3,Mar/2017/551000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-union-street-sunshine-vic-3020,Sunshine,655002,11-Feb-2017,2,1,1,487,m2,House,https://www.domain.com.au/26-union-street-sunshine-vic-3020-2013284988,,0.7-1.3-1.5,3,Feb/2017/655002.0/SOLD-May/2012/380000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-victoria-street-sunshine-vic-3020,Sunshine,820000,03-Feb-2017,2,2,1,487,m2,House,https://www.domain.com.au/12-victoria-street-sunshine-vic-3020-2013300094,,0.5-1.7-3.3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-tribe-street-sunshine-vic-3020,Sunshine,500000,05-Dec-2016,2,1,2,346,m2,House,https://www.domain.com.au/20-tribe-street-sunshine-vic-3020-2013166072,,0.4-0.5-1.1,3,Jan/2018/700000.0/SOLD-Dec/2016/497000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-alice-street-sunshine-vic-3020,Sunshine,755000,26-Nov-2016,2,1,2,530,m2,House,https://www.domain.com.au/18-alice-street-sunshine-vic-3020-2013147526,Alarm,0.2-0.8-1.1,3,Nov/2016/755000.0/SOLD-Oct/2011/443000.0/SOLD-Oct/2008/356000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59-hertford-road-sunshine-vic-3020,Sunshine,825000,15-Oct-2016,2,1,3,580,m2,House,https://www.domain.com.au/59-hertford-road-sunshine-vic-3020-2013055073,,0.6-0.8-2.5,3,Oct/2016/825000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82-hertford-road-sunshine-vic-3020,Sunshine,688000,17-Jul-2016,2,1,1,611,m2,House,https://www.domain.com.au/82-hertford-road-sunshine-vic-3020-2012874789,,0.4-0.7-2.6,3,Jul/2016/320.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-gunnedah-street-(albion)-sunshine-vic-3020,Sunshine,565000,03-Apr-2016,2,1,4,530,m2,House,https://www.domain.com.au/11-gunnedah-street-albion-sunshine-vic-3020-2012624254,,0.2-1.4-2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-martin-street-sunshine-vic-3020,Sunshine,770000,22-Jan-2016,2,1,2,409,m2,House,https://www.domain.com.au/13-martin-street-sunshine-vic-3020-2012531902,Air-Conditioner-Fireplace(s),0.5-1.6-3,3,Jan/2016/385.0/SOLD-Apr/2002/770000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-high-street-sunshine-vic-3020,Sunshine,490000,23-Oct-2015,2,1,2,500,m2,House,https://www.domain.com.au/10-high-street-sunshine-vic-3020-2012311828,,0.6-1.2-1.4,3,Jan/2021/896000.0/SOLD-Oct/2015/300.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527-ballarat-road-sunshine-vic-3020,Sunshine,435000,05-Sep-2015,2,1,1,505,m2,House,https://www.domain.com.au/527-ballarat-road-sunshine-vic-3020-2012187629,Study,0.2-1.8-2.4,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-armstrong-street-sunshine-vic-3020,Sunshine,615000,26-May-2015,2,2,1,650,m2,House,https://www.domain.com.au/4-armstrong-street-sunshine-vic-3020-2011921936,,0.3-0.6-3.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-dunbar-avenue-sunshine-vic-3020,Sunshine,335000,16-Feb-2015,2,1,1,349,m2,House,https://www.domain.com.au/24-dunbar-avenue-sunshine-vic-3020-2011140816,,0.8-0.9-4,3,Jan/2015/335000.0/SOLD-Feb/2010/300.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151-cornwall-road-sunshine-vic-3020,Sunshine,450000,18-Oct-2014,2,1,1,510,m2,House,https://www.domain.com.au/151-cornwall-road-sunshine-vic-3020-2011418597,,0.5-0.5-2.4,3,Oct/2014/450000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-leith-avenue-sunshine-vic-3020,Sunshine,484000,30-Nov-2013,2,1,1,728,m2,House,https://www.domain.com.au/5-leith-avenue-sunshine-vic-3020-2010805023,,0.1-0.2-3.4,3,Apr/2017/330.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-farnsworth-street-sunshine-vic-3020,Sunshine,370000,14-Dec-2012,2,1,1,524,m2,House,https://www.domain.com.au/9-farnsworth-street-sunshine-vic-3020-2010119711,,0.8-2.2-3.3,3,Dec/2012/350.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-drayton-street-sunshine-vic-3020,Sunshine,496500,14-Sep-2012,2,1,4,601,m2,House,https://www.domain.com.au/27-drayton-street-sunshine-vic-3020-2009753707,Air conditioning-Heating-Deck-Courtyard-Secure Parking-Floorboards-Fully fenced-Cable or Satellite,0.5-1.8-3.4,3,Sep/2012/496500.0/SOLD-Apr/2006/240000.0/SOLD-Jun/2002/247000.0/SOLD,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18-perth-avenue-sunshine-vic-3020,Sunshine,370000,24-Jun-2012,2,1,1,697,m2,House,https://www.domain.com.au/18-perth-avenue-sunshine-vic-3020-2009766909,,0.4-1.7-2.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-parsons-street-sunshine-vic-3020,Sunshine,408000,11-May-2012,2,1,2,601,m2,House,https://www.domain.com.au/25-parsons-street-sunshine-vic-3020-2009766911,,1-1.6-3.6,3,Apr/2012/408000.0/SOLD-Jan/2001/168000.0/SOLD-Oct/1999/125000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73-monash-street-sunshine-vic-3020,Sunshine,435000,11-Nov-2011,2,1,2,470,m2,House,https://www.domain.com.au/73-monash-street-sunshine-vic-3020-2009193159,,0.6-1.5-3.3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-barclay-street-sunshine-vic-3020,Sunshine,315000,19-Aug-2011,2,1,2,465,m2,House,https://www.domain.com.au/3-barclay-street-sunshine-vic-3020-2009036837,,0.5-1.1-2.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-dorothy-avenue-sunshine-vic-3020,Sunshine,375000,17-Feb-2009,2,1,1,725,m2,House,https://www.domain.com.au/1-dorothy-avenue-sunshine-vic-3020-2007526225,,0.3-0.7-1.2,3,Feb/2016/718000.0/SOLD-Jan/2009/375000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112-cornwall-road-sunshine-vic-3020,Sunshine,1200000,10-Nov-2021,3,1,2,575,m2,House,https://www.domain.com.au/112-cornwall-road-sunshine-vic-3020-2017346552,,0.3-0.8-1.3,3,Nov/2021/1200000.0/SOLD-Sep/2015/610000.0/SOLD-Jun/2014/600000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-6-matthews-street-sunshine-vic-3020,Sunshine,1200000,09-Nov-2021,3,2,4,1360,m2,House,https://www.domain.com.au/4-6-matthews-street-sunshine-vic-3020-2017322619,,1.1-1.8-3.9,3,Nov/2021/1200000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1-una-street-sunshine-vic-3020,Sunshine,753000,01-Nov-2021,3,1,2,294,m2,House,https://www.domain.com.au/1-1-una-street-sunshine-vic-3020-2017315512,Dishwasher-Built in wardrobes-Floorboards-Air-Conditioner-Ducted Heating-Remote Garage-Fully fenced,0.3-0.8-1.3,3,,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
23-monash-street-sunshine-vic-3020,Sunshine,930000,14-Oct-2021,3,1,2,605,m2,House,https://www.domain.com.au/23-monash-street-sunshine-vic-3020-2017276495,,0.8-1.4-3.5,3,Nov/2021/930000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-norma-street-sunshine-vic-3020,Sunshine,986000,02-Oct-2021,3,1,1,538,m2,House,https://www.domain.com.au/1-norma-street-sunshine-vic-3020-2017171552,Internal Laundry*-Garden*,0.9-1.6-3.6,3,Oct/2021/986000.0/SOLD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4-parsons-street-sunshine-vic-3020,Sunshine,1135000,11-Sep-2021,3,1,1,789,m2,House,https://www.domain.com.au/4-parsons-street-sunshine-vic-3020-2017194496,Air conditioning*-Built in wardrobes*-Secure Parking*-Heating*-Garden*,0.9-1.6-3.6,3,Sep/2021/1135000.0/SOLD,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112-devonshire-road-sunshine-vic-3020,Sunshine,728500,04-Sep-2021,3,1,1,479,m2,House,https://www.domain.com.au/112-devonshire-road-sunshine-vic-3020-2017133273,Garden*,0.4-1-1.4,3,Sep/2021/728500.0/SOLD-Oct/1993/68500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12-dorothy-avenue-sunshine-vic-3020,Sunshine,865000,27-Aug-2021,3,1,2,613,m2,House,https://www.domain.com.au/12-dorothy-avenue-sunshine-vic-3020-2017179299,Secure Parking*-Garden*,0.2-0.7-1.2,3,Sep/2021/865000.0/SOLD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-drayton-street-sunshine-vic-3020,Sunshine,880000,11-Aug-2021,3,1,3,595,m2,House,https://www.domain.com.au/15-drayton-street-sunshine-vic-3020-2017102648,Built in wardrobes-Floorboards-Air-Conditioner-Split System Heating-Secure Parking-Outdoor Entertainment-Shed-Fully fenced,0.5-1.8-3.5,3,Aug/2021/880000.0/SOLD,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4-donald-street-sunshine-vic-3020,Sunshine,1157000,24-Jul-2021,3,1,1,506,m2,House,https://www.domain.com.au/4-donald-street-sunshine-vic-3020-2017093145,Air conditioning*-Secure Parking*-Heating*-Study*-Garden*,0.7-1.6-3.4,3,Jul/2021/1157000.0/SOLD,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6-mellor-street-sunshine-vic-3020,Sunshine,970000,10-Jul-2021,3,1,2,521,m2,House,https://www.domain.com.au/6-mellor-street-sunshine-vic-3020-2017035609,Internal Laundry*-Garden*-Balcony / Deck*-Dishwasher-Built in wardrobes-Floorboards-Ducted Heating-Ducted Cooling-Evaporative Cooling-Secure Parking-Fully fenced,0.8-2.4-3.5,3,Jul/2021/970000.0/SOLD-Apr/2012/446000.0/SOLD,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
17-barnard-court-sunshine-vic-3020,Sunshine,912000,03-Jun-2021,3,1,2,530,m2,House,https://www.domain.com.au/17-barnard-court-sunshine-vic-3020-2016869201,Close to transport-Close to shops-Close to schools,0.7-1.3-3.1,3,May/2021/912000.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
34-union-street-sunshine-vic-3020,Sunshine,900000,23-May-2021,3,1,1,486,m2,House,https://www.domain.com.au/34-union-street-sunshine-vic-3020-2016974071,,0.7-1.3-1.6,3,May/2021/900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73-parsons-street-sunshine-vic-3020,Sunshine,956000,22-May-2021,3,2,1,301,m2,House,https://www.domain.com.au/73-parsons-street-sunshine-vic-3020-2016944214,Internal Laundry*-Secure Parking*-Study*-Garden*,0.6-1.7-3.4,3,May/2021/956000.0/SOLD-Jul/1977/33120.0/SOLD,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82-wright-street-sunshine-vic-3020,Sunshine,701000,19-May-2021,3,1,2,618,m2,House,https://www.domain.com.au/82-wright-street-sunshine-vic-3020-2017184696,,0.6-0.7-3.9,3,May/2021/701000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42-graham-street-sunshine-vic-3020,Sunshine,1153800,16-May-2021,3,2,5,894,m2,House,https://www.domain.com.au/42-graham-street-sunshine-vic-3020-2016913358,,0.4-0.5-2.8,3,May/2021/1153800.0/SOLD-Dec/2018/920000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96-monash-street-sunshine-vic-3020,Sunshine,880000,16-May-2021,3,1,3,569,m2,House,https://www.domain.com.au/96-monash-street-sunshine-vic-3020-2016605295,,0.5-1.6-3.1,3,May/2021/880000.0/SOLD-Feb/2016/750000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72-cornwall-road-sunshine-vic-3020,Sunshine,961000,15-May-2021,3,1,2,474,m2,House,https://www.domain.com.au/72-cornwall-road-sunshine-vic-3020-2016949086,Heating*-Garden*,0.5-1.1-1.4,3,May/2021/961000.0/SOLD-May/2017/790000.0/SOLD-Oct/2013/417500.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16-tribe-street-sunshine-vic-3020,Sunshine,862000,12-May-2021,3,1,1,667,m2,House,https://www.domain.com.au/16-tribe-street-sunshine-vic-3020-2016952776,Garden*-Close to transport-Close to shops-Close to schools-Openable Windows-Window Treatments,0.3-0.5-1.1,3,May/2021/350.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
136-devonshire-road-sunshine-vic-3020,Sunshine,748000,09-May-2021,3,2,2,520,m2,House,https://www.domain.com.au/136-devonshire-road-sunshine-vic-3020-2016928406,,0.4-1-1.2,3,May/2021/748000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-baker-street-sunshine-vic-3020,Sunshine,835000,26-Apr-2021,3,1,1,487,m2,House,https://www.domain.com.au/9-baker-street-sunshine-vic-3020-2016893274,Built in wardrobes*-Gas*-Secure Parking*-Heating*-Garden*,0.4-1.1-1.3,3,Apr/2021/835000.0/SOLD-Apr/2016/533000.0/SOLD-Oct/2014/400000.0/SOLD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-lynch-street-sunshine-vic-3020,Sunshine,925000,22-Mar-2021,3,1,1,555,m2,House,https://www.domain.com.au/15-lynch-street-sunshine-vic-3020-2016823354,,0.9-2.1-3.2,3,Mar/2021/925000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-stonemark-street-sunshine-vic-3020,Sunshine,1070000,20-Mar-2021,3,1,2,514,m2,House,https://www.domain.com.au/3-stonemark-street-sunshine-vic-3020-2016800409,Internal Laundry*-Bath*-Heating*-Garden*,0.8-2.3-3.4,3,Mar/2021/1070000.0/SOLD-Nov/2000/178000.0/SOLD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31-mailey-street-sunshine-vic-3020,Sunshine,675000,27-Feb-2021,3,2,1,697,m2,House,https://www.domain.com.au/31-mailey-street-sunshine-vic-3020-2016757305,Air conditioning*-Secure Parking*-Garden*,0.3-1.2-3.6,3,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133-durham-road-sunshine-vic-3020,Sunshine,931000,20-Feb-2021,3,1,1,790,m2,House,https://www.domain.com.au/133-durham-road-sunshine-vic-3020-2016745725,,0.3-0.3-3,3,Feb/2021/931000.0/SOLD-Mar/2016/340.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-appleby-court-sunshine-vic-3020,Sunshine,845000,18-Jan-2021,3,1,3,780,m2,House,https://www.domain.com.au/5-appleby-court-sunshine-vic-3020-2016588399,Built in wardrobes*-Secure Parking*-Heating*-Garden*,0.2-0.8-1.1,3,Jan/2021/845000.0/SOLD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133-devonshire-road-sunshine-vic-3020,Sunshine,1050000,21-Dec-2020,3,2,2,722,m2,House,https://www.domain.com.au/133-devonshire-road-sunshine-vic-3020-2016621593,,0.3-1-1.2,3,Dec/2020/1050000.0/SOLD-Oct/2016/320.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-hertford-road-sunshine-vic-3020,Sunshine,1050000,15-Dec-2020,3,1,1,540,m2,House,https://www.domain.com.au/23-hertford-road-sunshine-vic-3020-2016627299,,0.9-2.3-3.4,3,Dec/2020/1050000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nixon-street-sunshine-vic-3020,Sunshine,764000,14-Dec-2020,3,1,2,570,m2,House,https://www.domain.com.au/4-nixon-street-sunshine-vic-3020-2016621592,,0.6-1.2-1.4,3,Dec/2020/764000.0/SOLD-Apr/2018/350.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
