address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory,heating,air_con,internal_laundry,built_in_wardrobes,secure_parking,study,close_to_shops,close_to_transport,close_to_schools,split_system,fully_fenced,solar_panels,dishwasher,garage,alarm,garden,deck,balcony,pool,spa
2a-barwon-street-box-hill-north-vic-3129,1006000,04-Nov-2021,2,2,1,245,m2,House,https://www.domain.com.au/2a-barwon-street-box-hill-north-vic-3129-2017363910,Internal Laundry*-Secure Parking*,0.4-0.8-1.2,3,Nov/2021/1006000.0/SOLD-Mar/2018/830000.0/SOLD-Jul/2013/585000.0/SOLD,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-lyndhurst-crescent-box-hill-north-vic-3129,1060000,10-Jul-2021,2,1,2,536,m2,House,https://www.domain.com.au/15-lyndhurst-crescent-box-hill-north-vic-3129-2017072179,Built in wardrobes*-Secure Parking*-Heating*-Garden*,0.7-1.5-3.7,3,Jul/2021/1060000.0/SOLD-Aug/1994/125000.0/SOLD-Aug/1991/124000.0/SOLD,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7-nan-street-box-hill-north-vic-3129,1580000,29-Jun-2021,2,1,2,772,m2,House,https://www.domain.com.au/7-nan-street-box-hill-north-vic-3129-2016900993,Air conditioning*-Built in wardrobes*-Secure Parking*-Heating*-Garden*,0.6-1.2-5.5,3,Jun/2021/1580000.0/SOLD-Jul/2020/1500000.0/SOLD,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12-dane-street-box-hill-north-vic-3129,1220000,26-Jun-2021,2,1,3,595,m2,House,https://www.domain.com.au/12-dane-street-box-hill-north-vic-3129-2017028142,Heating*-Garden*,0.6-1-4.2,3,Jun/2021/1220000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17-medway-street-box-hill-north-vic-3129,1001000,08-May-2021,2,1,1,306,m2,House,https://www.domain.com.au/17-medway-street-box-hill-north-vic-3129-2016938650,Air conditioning*-Built in wardrobes*-Secure Parking*-Heating*-Garden*,1-1.1-5,3,May/2021/1000999.9999999999/SOLD-Oct/2015/760000.0/SOLD,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-inglis-street-box-hill-north-vic-3129,1002000,17-Apr-2021,2,1,1,402,m2,House,https://www.domain.com.au/15-inglis-street-box-hill-north-vic-3129-2016867314,Built in wardrobes*-Internal Laundry*-Secure Parking*-Heating*-Garden*-Balcony / Deck*,0.3-0.8-3.9,3,Apr/2021/430.0/SOLD,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
133-woodhouse-grove-box-hill-north-vic-3129,1301000,27-Feb-2021,2,1,1,691,m2,House,https://www.domain.com.au/133-woodhouse-grove-box-hill-north-vic-3129-2016764204,Heating*-Garden*,0.5-1.3-4,3,Feb/2021/1301000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-twyford-street-box-hill-north-vic-3129,1150000,23-Jan-2021,2,1,1,686,m2,House,https://www.domain.com.au/1-twyford-street-box-hill-north-vic-3129-2016699099,Gas*-Heating*-Garden*,0.6-0.9-4.9,3,Jan/2021/1150000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-currie-street-box-hill-north-vic-3129,1087500,28-Nov-2020,2,1,2,599,m2,House,https://www.domain.com.au/1-currie-street-box-hill-north-vic-3129-2016626982,Air conditioning*-Secure Parking*-Heating*-Garden*,0.2-0.8-3.8,3,Dec/2020/435.0/SOLD,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25-mersey-street-box-hill-north-vic-3129,1046888,24-Oct-2020,2,1,2,444,m2,House,https://www.domain.com.au/25-mersey-street-box-hill-north-vic-3129-2016513463,,1-1.1-5,3,Oct/2020/470.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-wattle-street-box-hill-north-vic-3129,1172000,30-Jul-2020,2,1,1,665,m2,House,https://www.domain.com.au/9-wattle-street-box-hill-north-vic-3129-2016340275,,0.7-0.8-1.1,3,Jul/2020/1172000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34-maude-street-box-hill-north-vic-3129,1070180,30-Jun-2020,2,1,2,590,m2,House,https://www.domain.com.au/34-maude-street-box-hill-north-vic-3129-2016309397,,0.5-1.2-4.3,3,Jun/2020/1070180.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-morley-crescent-box-hill-north-vic-3129,1100000,26-Mar-2020,2,1,4,824,m2,House,https://www.domain.com.au/5-morley-crescent-box-hill-north-vic-3129-2016092718,Air conditioning-Built in wardrobes-Close to schools-Close to shops-Close to transport-Garden-Secure Parking-Separate Dining,0.2-0.6-3.6,3,Mar/2020/1100000.0/SOLD,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
23-garden-street-box-hill-north-vic-3129,1200000,21-Mar-2020,2,1,2,598,m2,House,https://www.domain.com.au/23-garden-street-box-hill-north-vic-3129-2016101650,,0.5-1.2-4.2,3,Mar/2020/1200000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-warwick-street-box-hill-north-vic-3129,870000,19-Oct-2019,2,1,1,211,m2,House,https://www.domain.com.au/9-warwick-street-box-hill-north-vic-3129-2015663954,,0.3-1.2-4.7,3,Oct/2019/870000.0/SOLD-Mar/2012/525000.0/SOLD-Dec/2007/399000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-paisley-street-box-hill-north-vic-3129,825000,29-Sep-2019,2,1,1,285,m2,House,https://www.domain.com.au/4-paisley-street-box-hill-north-vic-3129-2015615884,,0.5-0.7-4,3,Sep/2019/825000.0/SOLD-Feb/2014/580000.0/SOLD-Jun/1999/200000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-evan-street-box-hill-north-vic-3129,1440000,03-Aug-2019,2,1,2,800,m2,House,https://www.domain.com.au/3-evan-street-box-hill-north-vic-3129-2015408757,,0.6-1.2-5.4,3,Aug/2019/1440000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-narallah-grove-box-hill-north-vic-3129,892000,31-Jul-2019,2,1,1,517,m2,House,https://www.domain.com.au/23-narallah-grove-box-hill-north-vic-3129-2015458093,Heating-Area Views-Built in wardrobes-Close to transport-Close to shops-Close to schools,0.6-1.3-3.9,3,Jul/2019/892000.0/SOLD-Jul/2006/365000.0/SOLD,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
451-middleborough-road-box-hill-north-vic-3129,1100000,21-Jan-2019,2,1,2,672,m2,House,https://www.domain.com.au/451-middleborough-road-box-hill-north-vic-3129-2014691983,,0.6-1.3-5.6,3,Jan/2019/1100000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
