"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
97-oronsay-crescent-diamond-creek-vic-3089,990000,09-Nov-2021,3,2,-1,809,m2,House,https://www.domain.com.au/97-oronsay-crescent-diamond-creek-vic-3089-2017352491,,0.9-0.9-1.2,3,Nov/2021/990000.0/SOLD-Feb/1990/145000.0/SOLD-Aug/1986/89900.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-norma-street-diamond-creek-vic-3089,720000,09-Nov-2021,3,1,-1,578,m2,House,https://www.domain.com.au/11-norma-street-diamond-creek-vic-3089-2017369121,,0.6-1.1-0.6,3,Nov/2021/720000.0/SOLD-Dec/2017/575000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-haven-lane-diamond-creek-vic-3089,791000,29-Oct-2021,3,2,1,-1,None,House,https://www.domain.com.au/7-haven-lane-diamond-creek-vic-3089-2017317368,,0.4-0.5-0.3,3,Nov/2021/791000.0/SOLD-Feb/2007/372500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14a-anne-street-diamond-creek-vic-3089,795000,19-Oct-2021,3,1,2,468,m2,House,https://www.domain.com.au/14a-anne-street-diamond-creek-vic-3089-2017288815,,0.5-0.6-1,3,Oct/2021/795000.0/SOLD-Feb/2016/530000.0/SOLD-Mar/2006/316000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10-hyde-street-diamond-creek-vic-3089,673500,16-Oct-2021,3,1,1,259,m2,House,https://www.domain.com.au/1-10-hyde-street-diamond-creek-vic-3089-2017276364,Heating*,0.2-1.5-0.7,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49-collins-street-diamond-creek-vic-3089,927000,29-Sep-2021,3,1,2,756,m2,House,https://www.domain.com.au/49-collins-street-diamond-creek-vic-3089-2017261597,,0.3-1.7-0.9,3,Sep/2021/927000.0/SOLD-Oct/2011/400000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-lydford-court-diamond-creek-vic-3089,999999,21-Sep-2021,3,2,2,748,m2,House,https://www.domain.com.au/14-lydford-court-diamond-creek-vic-3089-2017239131,Air conditioning*-Gas*-Secure Parking*-Heating*,0.8-0.8-0.6,3,Sep/2021/999999.0/SOLD-May/1998/184000.0/SOLD-Apr/1993/165000.0/SOLD,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8-ironbark-road-diamond-creek-vic-3089,683200,12-Aug-2021,3,1,2,400,m2,House,https://www.domain.com.au/2-8-ironbark-road-diamond-creek-vic-3089-2017116735,Gas*-Heating*-Garden*,0.4-1.6-0.9,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24-edmonds-street-diamond-creek-vic-3089,1010000,03-Aug-2021,3,1,3,852,m2,House,https://www.domain.com.au/24-edmonds-street-diamond-creek-vic-3089-2017126218,Internal Laundry*-Shed*-Garden*-Balcony / Deck*-Alarm System-Broadband Internet Available-Dishwasher-Fully fenced-Study,0.4-1.8-1,3,Jul/2021/1010000.0/SOLD-Nov/2011/590.0/SOLD,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0
74-clyde-street-diamond-creek-vic-3089,700000,25-Jul-2021,3,1,-1,735,m2,House,https://www.domain.com.au/74-clyde-street-diamond-creek-vic-3089-2017068108,Heating*-Garden*,0.5-1.9-1.1,3,Jul/2021/700000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43-david-hockney-drive-diamond-creek-vic-3089,1100000,16-Jul-2021,3,2,2,493,m2,House,https://www.domain.com.au/43-david-hockney-drive-diamond-creek-vic-3089-2017035291,,1.2-1.5-0.8,3,Jul/2021/1100000.0/SOLD-Jun/2011/330000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35-james-cook-drive-diamond-creek-vic-3089,935000,15-Jul-2021,3,2,2,-1,None,House,https://www.domain.com.au/35-james-cook-drive-diamond-creek-vic-3089-2017103225,Built in wardrobes-Deck-Ducted Cooling-Ducted Heating-Floorboards-Living Areas-Study,0.8-1-0.9,3,Jul/2021/935000.0/SOLD-Oct/2019/717500.0/SOLD-Oct/2003/320000.0/SOLD,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17-dartagook-street-diamond-creek-vic-3089,795000,07-Jul-2021,3,1,1,787,m2,House,https://www.domain.com.au/17-dartagook-street-diamond-creek-vic-3089-2017081267,,0.5-1.7-1,3,Jul/2021/795000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102-lambert-street-diamond-creek-vic-3089,1381000,03-Jul-2021,3,2,2,2901,m2,House,https://www.domain.com.au/102-lambert-street-diamond-creek-vic-3089-2017029084,Ensuite,0.5-1.7-1.1,3,Jul/2021/1381000.0/SOLD-May/2003/405000.0/SOLD-Jul/1999/291275.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68-grassy-flat-road-diamond-creek-vic-3089,825000,26-Jun-2021,3,2,1,809,m2,House,https://www.domain.com.au/68-grassy-flat-road-diamond-creek-vic-3089-2017061479,,0.9-1.8-1.2,3,Jun/2021/825000.0/SOLD-Jul/1996/130000.0/SOLD-Jul/1991/52000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98-lambert-street-diamond-creek-vic-3089,805000,25-Jun-2021,3,2,1,950,m2,House,https://www.domain.com.au/98-lambert-street-diamond-creek-vic-3089-2017079839,Internal Laundry*-Garden*,0.5-1.7-1.2,3,Jun/2021/805000.0/SOLD-Feb/2000/191250.0/SOLD-Aug/1991/135000.0/SOLD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51-broad-gully-road-diamond-creek-vic-3089,827000,22-Jun-2021,3,1,1,579,m2,House,https://www.domain.com.au/51-broad-gully-road-diamond-creek-vic-3089-2017056396,Internal Laundry*-Secure Parking*-Fireplace(s)*-Heating*-Shed*-Garden*-Solar panels*-Balcony / Deck*,0.4-1.3-0.5,3,Jun/2021/827000.0/SOLD-May/2014/425000.0/SOLD-Oct/1997/118000.0/SOLD,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
15-dartagook-street-diamond-creek-vic-3089,858000,29-May-2021,3,1,1,815,m2,House,https://www.domain.com.au/15-dartagook-street-diamond-creek-vic-3089-2017016033,,0.5-1.7-0.9,3,May/2021/858000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-wentworth-close-diamond-creek-vic-3089,990000,28-May-2021,3,2,2,785,m2,House,https://www.domain.com.au/15-wentworth-close-diamond-creek-vic-3089-2016986424,Air conditioning*-Secure Parking*-Heating*-Shed*-Garden*-Balcony / Deck*-Study,0.9-1-0.8,3,May/2021/990000.0/SOLD-Jul/2010/530000.0/SOLD-Mar/2008/465000.0/SOLD,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
71-haley-street-diamond-creek-vic-3089,790000,21-May-2021,3,2,1,342,m2,House,https://www.domain.com.au/71-haley-street-diamond-creek-vic-3089-2016976291,Internal Laundry*-Heating*-Balcony / Deck-Built in wardrobes-Air conditioning-Floorboards-Secure Parking,0.4-0.6-0.5,3,May/2021/790000.0/SOLD,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24-nillumbik-square-diamond-creek-vic-3089,995051,17-May-2021,3,2,3,1315,m2,House,https://www.domain.com.au/24-nillumbik-square-diamond-creek-vic-3089-2016942583,Air conditioning*-Secure Parking*-Fireplace(s)*-Heating*-Garden*-Study,0.7-0.7-1.5,3,May/2021/995051.0/SOLD-Jan/1988/57000.0/SOLD,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73-dering-street-diamond-creek-vic-3089,1500000,12-May-2021,3,2,6,-1,None,House,https://www.domain.com.au/73-dering-street-diamond-creek-vic-3089-2016952674,Shed*-Garden*,1.1-1.4-1.1,3,May/2021/1500000.0/SOLD-Mar/2012/913500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17-felicia-rise-diamond-creek-vic-3089,898000,08-May-2021,3,2,-1,948,m2,House,https://www.domain.com.au/17-felicia-rise-diamond-creek-vic-3089-2016924739,Heating*-Garden*-Solar panels*-Balcony / Deck*,0.4-0.5-1.1,3,May/2021/898000.0/SOLD-Aug/1987/110000.0/SOLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
161-murray-road-diamond-creek-vic-3089,1610000,01-May-2021,3,2,3,46538,m2,House,https://www.domain.com.au/161-murray-road-diamond-creek-vic-3089-2016914549,Air conditioning-Floorboards-Separate Dining Room-Swimming Pool,1.9-2.6-1.5,3,May/2021/1610000.0/SOLD-May/2008/942000.0/SOLD-Jun/1983/130000.0/SOLD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9-stone-street-diamond-creek-vic-3089,710000,27-Apr-2021,3,1,1,589,m2,House,https://www.domain.com.au/9-stone-street-diamond-creek-vic-3089-2016882669,,0.6-1.5-1.2,3,Apr/2021/710000.0/SOLD-Feb/1985/71000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53-oronsay-crescent-diamond-creek-vic-3089,1132000,24-Apr-2021,3,2,2,699,m2,House,https://www.domain.com.au/53-oronsay-crescent-diamond-creek-vic-3089-2016918620,,0.8-0.9-1,3,Apr/2021/1132000.0/SOLD-May/2006/353000.0/SOLD-Aug/1994/148500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-fyffe-street-diamond-creek-vic-3089,1106000,19-Apr-2021,3,2,2,-1,None,House,https://www.domain.com.au/15-fyffe-street-diamond-creek-vic-3089-2016906425,,0.6-1.2-0.5,3,Apr/2021/1106000.0/SOLD-Aug/2016/371000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110-lambert-street-diamond-creek-vic-3089,795000,10-Apr-2021,3,1,1,1001,m2,House,https://www.domain.com.au/110-lambert-street-diamond-creek-vic-3089-2016876330,,0.5-1.8-1.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-haven-lane-diamond-creek-vic-3089,690000,29-Mar-2021,3,2,1,174,m2,House,https://www.domain.com.au/27-haven-lane-diamond-creek-vic-3089-2016808527,Secure Parking*-Balcony-Courtyard-Outdoor Entertaining-Split System AirCon-Built in wardrobes-Dishwasher-Ensuite,0.4-0.4-0.4,3,Mar/2021/690000.0/SOLD-May/2008/470.0/SOLD,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
24-challenger-street-diamond-creek-vic-3089,870000,21-Mar-2021,3,2,2,443,m2,House,https://www.domain.com.au/24-challenger-street-diamond-creek-vic-3089-2016845448,,0.9-1-0.9,3,Mar/2021/870000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-ezio-court-diamond-creek-vic-3089,1340000,20-Mar-2021,3,2,2,1157,m2,House,https://www.domain.com.au/10-ezio-court-diamond-creek-vic-3089-2016820349,Built in wardrobes*-Internal Laundry*-Secure Parking*-Intercom*-Heating*-Dishwasher*-Shed*-Garden*-Balcony / Deck*,1-1.3-0.7,3,Mar/2021/1340000.0/SOLD-Jan/1996/120000.0/SOLD-Mar/1993/120000.0/SOLD,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
74-broad-gully-road-diamond-creek-vic-3089,807000,14-Mar-2021,3,1,2,805,m2,House,https://www.domain.com.au/74-broad-gully-road-diamond-creek-vic-3089-2016844858,,0.5-1.1-0.4,3,Mar/2021/807000.0/SOLD-Oct/2012/450000.0/SOLD-Jul/2001/218000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
