"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
16-greenway-drive-mill-park-vic-3082,410000,05-Sep-2009,4,2,2,-1,None,House,https://www.domain.com.au/16-greenway-drive-mill-park-vic-3082-2007978331,,0.7-1-5,3,Sep/2009/410000.0/SOLD-Jan/2004/250000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mill-park-vic-3082,680000,11-May-2009,4,2,2,-1,None,House,https://www.domain.com.au/mill-park-vic-3082-2007724735,Ensuite(s)-Secure Parking,1.1-1.9-2.1,3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-blamey-avenue-mill-park-vic-3082,347500,14-Mar-2009,4,1,1,-1,None,House,https://www.domain.com.au/1-blamey-avenue-mill-park-vic-3082-2007657544,,0.1-1.3-4.6,3,Dec/2019/650000.0/SOLD-Mar/2009/347500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-lady-penrhyn-avenue-mill-park-vic-3082,435000,13-Dec-2008,4,2,2,-1,None,House,https://www.domain.com.au/14-lady-penrhyn-avenue-mill-park-vic-3082-2007488737,,0.3-1-3.6,3,Dec/2008/435000.0/SOLD-Dec/1997/68500.0/SOLD-Feb/1989/60000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-inglewood-court-mill-park-vic-3082,1180000,04-Dec-2021,5,3,2,745,m2,House,https://www.domain.com.au/5-inglewood-court-mill-park-vic-3082-2017384570,Built in wardrobes-Separate Dining Room-Secure Parking,0.9-1.8-2.2,3,Dec/2021/1180000.0/SOLD-Jan/2020/860000.0/SOLD-Aug/2017/806888.0/SOLD,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-henry-cable-court-mill-park-vic-3082,1050000,04-Dec-2021,5,2,2,560,m2,House,https://www.domain.com.au/7-henry-cable-court-mill-park-vic-3082-2017400600,Air conditioning-Floorboards-Built in wardrobes-Internal Laundry-Pets Allowed-Bath-Separate Dining Room-Heating-Dishwasher-Study-Secure Parking-Shed-Fully fenced-Garden / Courtyard,0.3-1.3-3.2,3,Dec/2021/1050000.0/SOLD-Dec/2014/570000.0/SOLD-Feb/2001/94000.0/SOLD,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12-parkhill-crescent-mill-park-vic-3082,1350000,27-Nov-2021,5,2,2,689,m2,House,https://www.domain.com.au/12-parkhill-crescent-mill-park-vic-3082-2017380435,,0.7-1.1-1.5,3,Nov/2021/1350000.0/SOLD-May/1996/78000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142-blossom-park-drive-mill-park-vic-3082,1478000,20-Nov-2021,5,3,2,-1,None,House,https://www.domain.com.au/142-blossom-park-drive-mill-park-vic-3082-2017347868,Internal Laundry*-Secure Parking*-Fireplace(s)*-Dishwasher*-Balcony / Deck*-Air conditioning-Heating-Built in wardrobes-Close to transport-Close to shops-Close to schools-Study,0.3-1.7-1.9,3,Nov/2021/1478000.0/SOLD-Mar/2000/120000.0/SOLD-Aug/1994/74000.0/SOLD,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
7-parkhaven-way-mill-park-vic-3082,1175000,15-Nov-2021,5,2,2,600,m2,House,https://www.domain.com.au/7-parkhaven-way-mill-park-vic-3082-2017342410,Internal Laundry*-Secure Parking*-Intercom*-Bath*-Heating*-Dishwasher*-Study,1-1.6-1.9,3,Nov/2021/1175000.0/SOLD-Sep/2013/655000.0/SOLD-Jun/2011/680000.0/SOLD,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31-telopea-crescent-mill-park-vic-3082,1690000,13-Nov-2021,5,3,2,870,m2,House,https://www.domain.com.au/31-telopea-crescent-mill-park-vic-3082-2017319851,,0.4-1-1.2,3,Nov/2021/1690000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
