"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
41-brinawa-drive-greensborough-vic-3088,1030000,10-Jul-2021,4,2,2,562,m2,House,https://www.domain.com.au/41-brinawa-drive-greensborough-vic-3088-2017095504,,1.3-2.1-1.5,3,Jul/2021/1030000.0/SOLD-Jul/2015/587000.0/SOLD-Dec/1999/230000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40-symon-crescent-greensborough-vic-3088,1415000,10-Jul-2021,4,2,2,777,m2,House,https://www.domain.com.au/40-symon-crescent-greensborough-vic-3088-2017072183,Built in wardrobes-Deck-Dishwasher-Ducted Heating-Ensuite-Pergola-Remote Garage,1.1-1.1-0.8,3,Jul/2021/1415000.0/SOLD-Jul/2005/555000.0/SOLD-Dec/1994/28571.0/SOLD,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
9-terrigal-place-greensborough-vic-3088,1085000,03-Jul-2021,4,2,2,973,m2,House,https://www.domain.com.au/9-terrigal-place-greensborough-vic-3088-2017077540,,1.1-1.4-0.4,3,Jul/2021/1085000.0/SOLD-Jun/2003/345000.0/SOLD-Feb/2002/280500.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-tallow-wood-drive-greensborough-vic-3088,1260000,03-Jul-2021,4,2,3,988,m2,House,https://www.domain.com.au/70-tallow-wood-drive-greensborough-vic-3088-2017057315,Alarm System-Built in wardrobes-Deck-Ducted Heating-Ensuite-Evaporative Cooling-Floorboards-Fully fenced-Inground Pool-Outdoor Ent.-Rumpus Room-Study-Water tank,0.9-1.5-0.7,3,Jul/2021/1260000.0/SOLD-Feb/2015/707500.0/SOLD-Oct/2001/310250.0/SOLD,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
26-corowa-crescent-greensborough-vic-3088,935000,01-Jul-2021,4,2,2,648,m2,House,https://www.domain.com.au/26-corowa-crescent-greensborough-vic-3088-2017091730,Gas*-Dishwasher*-Shed*-Garden*-Air conditioning-Heating-Built in wardrobes-Close to transport-Close to shops-Alarm System-Close to schools-Ensuite-Security System-Study,0.7-2.4-1.7,3,Jun/2021/935000.0/SOLD-May/1984/70000.0/SOLD,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
58-diamond-creek-road-greensborough-vic-3088,832000,30-Jun-2021,4,2,2,785,m2,House,https://www.domain.com.au/58-diamond-creek-road-greensborough-vic-3088-2016795726,Balcony-Built in wardrobes-Dishwasher-Fully fenced-Secure Parking-Split System AirCon-Workshop,0.8-2.1-1.7,3,Jun/2021/832000.0/SOLD,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
75-pinehills-drive-greensborough-vic-3088,1081000,26-Jun-2021,4,2,2,644,m2,House,https://www.domain.com.au/75-pinehills-drive-greensborough-vic-3088-2017017568,Secure Parking*-Gym*-Garden*-Balcony / Deck*-Air conditioning-Heating-Area Views-Built in wardrobes-Close to transport-Close to shops-Close to schools-Ensuite-Study,1.2-1.9-1.2,3,Jun/2021/1081000.0/SOLD-Mar/2012/587500.0/SOLD,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
47-elonera-avenue-greensborough-vic-3088,1070000,26-Jun-2021,4,2,2,528,m2,House,https://www.domain.com.au/47-elonera-avenue-greensborough-vic-3088-2017044338,Internal Laundry*-Secure Parking*-Garden*-Air conditioning-Heating-Built in wardrobes-Ensuite,0.5-0.9-2,3,Jun/2021/1070000.0/SOLD-Aug/2003/357500.0/SOLD-Oct/2000/246000.0/SOLD,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6-rainham-close-greensborough-vic-3088,975000,25-Jun-2021,4,2,3,851,m2,House,https://www.domain.com.au/6-rainham-close-greensborough-vic-3088-2017029791,Built in wardrobes*-Pets Allowed*-Garden*,1-1.9-1.6,3,Jun/2021/975000.0/SOLD-May/2015/650000.0/SOLD-Oct/2000/230000.0/SOLD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11-bunyarra-court-greensborough-vic-3088,965000,25-Jun-2021,4,2,2,786,m2,House,https://www.domain.com.au/11-bunyarra-court-greensborough-vic-3088-2017044262,Air conditioning*-Internal Laundry*-Secure Parking*-Swimming Pool*-Bath*-Heating*-Shed*-Garden*,0.6-2.5-1.4,3,Jun/2021/965000.0/SOLD-Oct/1986/106000.0/SOLD,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
