"address","price","date","bedrooms","bathrooms","parking_spaces","land_size","land_size_unit","propertyType","url","houseFeatures","schoolsDistance","schoolsCount","salesHistory","heating","air_con","internal_laundry","built_in_wardrobes","secure_parking","study","close_to_shops","close_to_transport","close_to_schools","split_system","fully_fenced","solar_panels","dishwasher","garage","alarm","garden","deck","balcony","pool","spa"
4/15-navigator-street-maribyrnong-vic-3032,335000,30-May-2018,1,1,1,-1,None,Villa,https://www.domain.com.au/4-15-navigator-street-maribyrnong-vic-3032-2014318112,Built in wardrobes-Fully fenced-Secure Parking-Floorboards-Reverse Cycle Air Conditioning,1-1.5-4,3,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/15-navigator-street-maribyrnong-vic-3032,265000,07-Jul-2010,1,1,1,-1,None,House,https://www.domain.com.au/4-15-navigator-street-maribyrnong-vic-3032-2008397101,Carport - single-Public transport - close-Shops - close,1-1.5-4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12-navigator-street-maribyrnong-vic-3032,247500,12-Jan-2010,1,1,1,-1,None,Villa,https://www.domain.com.au/6-12-navigator-street-maribyrnong-vic-3032-2008142691,,1-1.5-4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-valnere-street-maribyrnong-vic-3032,1165000,05-Jun-2021,2,1,4,612,m2,House,https://www.domain.com.au/8-valnere-street-maribyrnong-vic-3032-2017000096,,0.4-0.6-2.6,3,Jun/2021/1165000.0/SOLD-Dec/1982/38000.0/SOLD-Mar/1977/30000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-chifley-drive-maribyrnong-vic-3032,1350000,18-Jan-2021,2,2,4,-1,None,House,https://www.domain.com.au/1-chifley-drive-maribyrnong-vic-3032-2016666170,Internal Laundry*-Heating*,0.8-1.6-4.1,3,Jan/2021/1350000.0/SOLD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36-birdwood-street-maribyrnong-vic-3032,891000,08-Jul-2020,2,1,2,-1,None,House,https://www.domain.com.au/36-birdwood-street-maribyrnong-vic-3032-2016317242,,0.5-0.6-2.9,3,Jul/2020/891000.0/SOLD-Mar/1984/48500.0/SOLD-May/1980/26000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/54-la-scala-avenue-maribyrnong-vic-3032,452500,12-Jun-2020,2,1,1,-1,None,House,https://www.domain.com.au/7-54-la-scala-avenue-maribyrnong-vic-3032-2016160492,Secure Parking-Balcony-Built in wardrobes-Dishwasher-Reverse Cycle AirCon-Intercom,0.5-1.2-3.4,3,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70-rosamond-road-maribyrnong-vic-3032,750000,05-Jun-2020,2,1,2,-1,None,House,https://www.domain.com.au/70-rosamond-road-maribyrnong-vic-3032-2016165516,,0.5-0.6-2.6,3,Jun/2020/750000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44-la-scala-maribyrnong-vic-3032,510000,14-Mar-2020,2,2,1,-1,None,House,https://www.domain.com.au/44-la-scala-maribyrnong-vic-3032-2016082700,Air conditioning-Close to schools-Close to shops-Close to transport-Secure Parking,0.4-1.1-3.3,3,,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
21-rowe-street-maribyrnong-vic-3032,975000,29-Feb-2020,2,1,1,-1,None,House,https://www.domain.com.au/21-rowe-street-maribyrnong-vic-3032-2016055974,,0.3-0.8-2.8,3,Feb/2020/450.0/SOLD-Mar/1993/975000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-leopold-street-maribyrnong-vic-3032,1160000,06-Apr-2019,2,2,3,865,m2,House,https://www.domain.com.au/10-leopold-street-maribyrnong-vic-3032-2015004726,,0.8-1.6-4.1,3,Apr/2019/450.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110-raleigh-road-maribyrnong-vic-3032,640000,30-Jan-2019,2,1,1,-1,None,House,https://www.domain.com.au/110-raleigh-road-maribyrnong-vic-3032-2014768674,,1.2-1.4-3.3,3,Feb/2019/640000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/95-the-esplanade-maribyrnong-vic-3032,590500,22-Dec-2018,2,1,2,-1,None,Villa,https://www.domain.com.au/3-95-the-esplanade-maribyrnong-vic-3032-2014778334,,1.1-1.6-3.5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-leopold-street-maribyrnong-vic-3032,815000,27-Oct-2018,2,1,3,424,m2,House,https://www.domain.com.au/6-leopold-street-maribyrnong-vic-3032-2014676239,,0.8-1.6-4.2,3,Oct/2018/815000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203-gatehouse-place-maribyrnong-vic-3032,450000,20-Oct-2018,2,1,1,-1,None,House,https://www.domain.com.au/203-gatehouse-place-maribyrnong-vic-3032-2014658478,,1-1.7-2.3,3,Oct/2018/450000.0/SOLD-Dec/2009/352000.0/SOLD-Mar/2000/60000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-alameda-avenue-maribyrnong-vic-3032,1069000,21-Jul-2018,2,1,2,-1,None,House,https://www.domain.com.au/21-alameda-avenue-maribyrnong-vic-3032-2014467251,,1.1-1.4-3.5,3,Jul/2018/400.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-grandview-avenue-maribyrnong-vic-3032,900000,31-May-2018,2,1,1,-1,None,House,https://www.domain.com.au/10-grandview-avenue-maribyrnong-vic-3032-2014264011,,0.9-1.5-3.4,3,May/2018/350.0/SOLD-Aug/1999/900000.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-lakeside-crescent-maribyrnong-vic-3032,766000,26-May-2018,2,2,1,-1,None,House,https://www.domain.com.au/7-lakeside-crescent-maribyrnong-vic-3032-2014351093,,0.9-1.1-1.1,3,May/2018/490.0/SOLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/52-56-middle-road-maribyrnong-vic-3032,534000,06-Apr-2018,2,1,1,118,m2,Villa,https://www.domain.com.au/10-52-56-middle-road-maribyrnong-vic-3032-2014254222,Courtyard-Secure Parking,1.3-1.4-3.3,3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-gatehouse-place-maribyrnong-vic-3032,527000,14-Mar-2018,2,1,1,-1,None,House,https://www.domain.com.au/24-gatehouse-place-maribyrnong-vic-3032-2014163541,Close to schools-Close to shops-Close to transport,0.9-1.5-2.4,3,Mar/2018/527000.0/SOLD-Sep/2003/265.0/SOLD,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3/2-4-mitchell-street-maribyrnong-vic-3032,660000,10-Feb-2018,2,1,1,-1,None,Villa,https://www.domain.com.au/3-2-4-mitchell-street-maribyrnong-vic-3032-2014114497,,0.5-0.8-3.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
