,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
160,110-st-james-road-heidelberg-vic-3084,700000,04-Jun-2011,3,1,2,-1,None,House,https://www.domain.com.au/110-st-james-road-heidelberg-vic-3084-2008986726,,0.6-1.3-1.3,3,Jun/2011/440.0/SOLD
161,66-st-james-road-heidelberg-vic-3084,635000,07-May-2011,3,1,2,-1,None,House,https://www.domain.com.au/66-st-james-road-heidelberg-vic-3084-2008932266,,0.8-1.7-1.1,3,May/2011/380.0/SOLD
162,6-mortimer-street-heidelberg-vic-3084,1000000,16-Apr-2011,3,2,2,-1,None,House,https://www.domain.com.au/6-mortimer-street-heidelberg-vic-3084-2008893500,Study,0.9-2.4-0.6,3,Apr/2011/1000000.0/SOLD
163,26-halifax-avenue-heidelberg-vic-3084,667500,26-Mar-2011,3,2,2,-1,None,House,https://www.domain.com.au/26-halifax-avenue-heidelberg-vic-3084-2008843521,,0.4-0.5-1.1,3,Mar/2011/667500.0/SOLD
164,45-quinn-street-heidelberg-vic-3084,712500,18-Dec-2010,3,1,2,-1,None,House,https://www.domain.com.au/45-quinn-street-heidelberg-vic-3084-2008707220,,0.7-1.6-1,3,Dec/2010/712500.0/SOLD
165,15-almay-grove-heidelberg-vic-3084,686000,28-Nov-2010,3,1,1,-1,None,House,https://www.domain.com.au/15-almay-grove-heidelberg-vic-3084-2008687756,,0.6-2.3-0.8,3,May/2015/540.0/SOLD-Nov/2010/904000.0/SOLD
166,88-buckingham-drive-heidelberg-vic-3084,950000,25-Nov-2010,3,2,2,-1,None,House,https://www.domain.com.au/88-buckingham-drive-heidelberg-vic-3084-2008655846,,0.7-0.7-1.4,3,Nov/2010/950000.0/SOLD
167,7-buckingham-drive-heidelberg-vic-3084,860000,23-Oct-2010,3,2,2,-1,None,House,https://www.domain.com.au/7-buckingham-drive-heidelberg-vic-3084-2008590531,,0.7-1.2-1.4,3,May/2018/1270000.0/SOLD-Oct/2010/860000.0/SOLD
168,37-mortimer-street-heidelberg-vic-3084,800000,29-Jul-2010,3,1,1,683,m2,House,https://www.domain.com.au/37-mortimer-street-heidelberg-vic-3084-2008436363,Ensuite(s),1-2.2-0.9,3,Jul/2010/420.0/SOLD
169,76-rosanna-road-heidelberg-vic-3084,595000,22-Jul-2010,3,1,1,568,m2,House,https://www.domain.com.au/76-rosanna-road-heidelberg-vic-3084-2008373453,,0.4-1.8-0.8,3,Jul/2010/595000.0/SOLD
170,104-st-james-road-heidelberg-vic-3084,800000,13-Jul-2010,3,1,1,-1,None,House,https://www.domain.com.au/104-st-james-road-heidelberg-vic-3084-2008425032,,0.6-1.3-1.3,3,Jul/2010/800000.0/SOLD
171,9-almay-grove-heidelberg-vic-3084,855000,22-May-2010,3,2,2,-1,None,House,https://www.domain.com.au/9-almay-grove-heidelberg-vic-3084-2008340135,,0.6-2.3-0.8,3,May/2010/855000.0/SOLD
172,16-dee-street-heidelberg-vic-3084,672000,27-Mar-2010,3,1,1,-1,None,House,https://www.domain.com.au/16-dee-street-heidelberg-vic-3084-2008241253,,0.6-2.2-0.8,3,Nov/2015/450.0/SOLD-Mar/2010/755000.0/SOLD
173,47-hodgson-street-heidelberg-vic-3084,900000,27-Mar-2010,3,2,2,-1,None,House,https://www.domain.com.au/47-hodgson-street-heidelberg-vic-3084-2008289958,,0.7-1.5-1,3,Mar/2010/900000.0/SOLD
174,1-powlett-street-heidelberg-vic-3084,1552500,12-Dec-2009,3,1,2,-1,None,House,https://www.domain.com.au/1-powlett-street-heidelberg-vic-3084-2008104448,,0.8-2.9-0.2,3,Jul/2017/445000.0/SOLD-Dec/2009/350.0/SOLD
175,3-cartmell-street-heidelberg-vic-3084,821000,21-Nov-2009,3,1,-1,-1,None,House,https://www.domain.com.au/3-cartmell-street-heidelberg-vic-3084-2008056110,,0.1-2.4-0.3,3,Nov/2009/300.0/SOLD
176,66-hawdon-street-heidelberg-vic-3084,893000,14-Nov-2009,3,1,-1,-1,None,House,https://www.domain.com.au/66-hawdon-street-heidelberg-vic-3084-2008043013,,0.5-2.8-0.2,3,Nov/2009/893000.0/SOLD-May/1995/167500.0/SOLD
177,17-bronte-street-heidelberg-vic-3084,607000,14-Nov-2009,3,1,1,-1,None,House,https://www.domain.com.au/17-bronte-street-heidelberg-vic-3084-2008054212,,0.7-2.2-1,3,Nov/2009/450.0/SOLD
178,16-quinn-street-heidelberg-vic-3084,950000,10-Oct-2009,3,1,2,-1,None,House,https://www.domain.com.au/16-quinn-street-heidelberg-vic-3084-2007997901,,0.5-1.8-0.8,3,
179,68-darebin-street-heidelberg-vic-3084,645000,08-Nov-2008,3,1,-1,-1,None,House,https://www.domain.com.au/68-darebin-street-heidelberg-vic-3084-2007419948,,0.5-2.6-0.6,3,Nov/2008/465.0/SOLD
