address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
2/19-ellen-street-balwyn-vic-3103,742000,06-Nov-2021,2,1,2,-1,None,Villa,https://www.domain.com.au/2-19-ellen-street-balwyn-vic-3103-2017319502,,0.4-1.4-4.6,3,
132-gordon-street-balwyn-vic-3103,2450000,09-Oct-2021,2,1,2,759,m2,House,https://www.domain.com.au/132-gordon-street-balwyn-vic-3103-2017171659,,0.7-1.2-4.7,3,Oct/2021/2450000.0/SOLD
14-tivey-parade-balwyn-vic-3103,1180000,27-Jan-2021,2,1,1,291,m2,House,https://www.domain.com.au/14-tivey-parade-balwyn-vic-3103-2016702136,,0.8-1-4.5,3,Jan/2021/1180000.0/SOLD-Feb/2018/1125000.0/SOLD
334-union-road-balwyn-vic-3103,1680000,18-Dec-2020,2,1,1,724,m2,House,https://www.domain.com.au/334-union-road-balwyn-vic-3103-2016626722,,0.7-1-1.4,3,Dec/2020/1680000.0/SOLD
27-narrak-road-balwyn-vic-3103,1905000,12-Dec-2020,2,1,1,643,m2,House,https://www.domain.com.au/27-narrak-road-balwyn-vic-3103-2016643406,"Air conditioning*-""Built in wardrobes*""-""Secure Parking*""-""Heating*""-""Garden*""",0.7-1.5-2.2,3,Dec/2020/1905000.0/SOLD-Jun/1997/210000.0/SOLD
14a-austin-street-balwyn-vic-3103,1300000,04-Jul-2020,2,1,1,412,m2,House,https://www.domain.com.au/14a-austin-street-balwyn-vic-3103-2016305464,,0.6-1.4-5,3,
20-yonga-road-balwyn-vic-3103,1500000,28-Feb-2020,2,1,1,486,m2,House,https://www.domain.com.au/20-yonga-road-balwyn-vic-3103-2015909416,,0.7-1.5-2.2,3,Feb/2020/1500000.0/SOLD-Jul/2018/1421000.0/SOLD
51-monash-avenue-balwyn-vic-3103,2130000,22-Feb-2020,2,1,1,-1,None,House,https://www.domain.com.au/51-monash-avenue-balwyn-vic-3103-2016006354,,0.8-0.9-4.5,3,Feb/2020/2130000.0/SOLD
3/103-strabane-avenue-balwyn-vic-3103,795000,04-Jun-2019,2,2,1,-1,None,Villa,https://www.domain.com.au/3-103-strabane-avenue-balwyn-vic-3103-2015113734,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""-""Floorboards""-""Terrace-Balcony""-""Study""",0.6-0.8-1.2,3,
20-yonga-road-balwyn-vic-3103,1421000,10-Jul-2018,2,1,1,-1,None,House,https://www.domain.com.au/20-yonga-road-balwyn-vic-3103-2014420391,,0.7-1.5-2.2,3,Feb/2020/1500000.0/SOLD-Jul/2018/1421000.0/SOLD
29-kalimna-street-balwyn-vic-3103,1163000,12-May-2018,2,1,2,274,m2,House,https://www.domain.com.au/29-kalimna-street-balwyn-vic-3103-2014315795,,0.6-1.3-4.7,3,May/2018/1163000.0/SOLD
59-yarrbat-avenue-balwyn-vic-3103,2407000,05-May-2018,2,2,2,762,m2,House,https://www.domain.com.au/59-yarrbat-avenue-balwyn-vic-3103-2014299628,,0.9-1.7-4.3,3,May/2018/2407000.0/SOLD
2/10-brenbeal-street-balwyn-vic-3103,782000,24-Mar-2018,2,1,1,-1,None,Villa,https://www.domain.com.au/2-10-brenbeal-street-balwyn-vic-3103-2014214147,,0.5-1.8-4.7,3,
1/6-westminster-street-balwyn-vic-3103,896000,24-Feb-2018,2,1,2,-1,None,Villa,https://www.domain.com.au/1-6-westminster-street-balwyn-vic-3103-2014137646,,0.5-1.4-2,3,
1/2a-parring-road-balwyn-vic-3103,1010000,10-Feb-2018,2,1,2,242,m2,Villa,https://www.domain.com.au/1-2a-parring-road-balwyn-vic-3103-2013942254,,0.4-1.9-2.1,3,
