,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
36,149-kerferd-road-albert-park-vic-3206,2400000,22-Nov-2019,3,1,1,-1,None,House,https://www.domain.com.au/149-kerferd-road-albert-park-vic-3206-2015842205,,0.3-0.7-1.6,3,Nov/2019/1100.0/SOLD-Sep/1981/2400000.0/SOLD
37,25-st-vincent-place-south-albert-park-vic-3206,4200000,16-Nov-2019,3,2,-1,320,m2,House,https://www.domain.com.au/25-st-vincent-place-south-albert-park-vic-3206-2015793867,"Ensuite-""Floorboards""-""Built in wardrobes""-""Internal Laundry""-""Pets Allowed""-""Bath""-""Fireplace(s)""-""Heating""-""Dishwasher""-""Shed""-""Balcony / Deck""-""Garden / Courtyard""",0.4-1-1.3,3,Nov/2019/4200000.0/SOLD-Feb/2011/2700000.0/SOLD
38,87-richardson-street-albert-park-vic-3206,3005000,16-Nov-2019,3,3,1,-1,None,House,https://www.domain.com.au/87-richardson-street-albert-park-vic-3206-2015792979,,0.4-0.6-1.4,3,Nov/2019/3005000.0/SOLD
39,65-ashworth-street-albert-park-vic-3206,1540000,09-Nov-2019,3,1,-1,-1,None,House,https://www.domain.com.au/65-ashworth-street-albert-park-vic-3206-2015765228,,0.4-0.7-1.7,3,Nov/2019/1540000.0/SOLD-Feb/2000/500.0/SOLD
40,57-foote-street-albert-park-vic-3206,3000000,26-Oct-2019,3,2,2,-1,None,House,https://www.domain.com.au/57-foote-street-albert-park-vic-3206-2015696868,,0.2-0.7-1,3,Oct/2019/3000000.0/SOLD-Jul/1987/148500.0/SOLD
41,33-ashworth-street-albert-park-vic-3206,2200000,26-Oct-2019,3,2,2,253,m2,House,https://www.domain.com.au/33-ashworth-street-albert-park-vic-3206-2015712859,,0.5-0.7-1.5,3,Oct/2019/2200000.0/SOLD-Feb/2014/1550000.0/SOLD
42,62-page-street-albert-park-vic-3206,3000000,14-Sep-2019,3,2,-1,-1,None,House,https://www.domain.com.au/62-page-street-albert-park-vic-3206-2015533456,,0.5-0.5-1.4,3,Sep/2019/3000000.0/SOLD-Sep/2015/1430000.0/SOLD
43,67-kerferd-road-albert-park-vic-3206,2271000,17-Aug-2019,3,2,1,216,m2,House,https://www.domain.com.au/67-kerferd-road-albert-park-vic-3206-2015471688,,0.4-0.8-1.6,3,Aug/2019/1200.0/SOLD
44,18-mills-street-albert-park-vic-3206,2110000,17-Aug-2019,3,2,2,-1,None,House,https://www.domain.com.au/18-mills-street-albert-park-vic-3206-2015473915,,0.4-1.1-1.8,3,Aug/2019/2110000.0/SOLD-Apr/2017/1925000.0/SOLD
45,85-richardson-street-albert-park-vic-3206,2380000,04-Jul-2019,3,2,-1,-1,None,House,https://www.domain.com.au/85-richardson-street-albert-park-vic-3206-2015727213,,0.4-0.6-1.4,3,Jul/2019/2380000.0/SOLD
46,85-richardson-street-albert-park-vic-3206,2380000,04-Jul-2019,3,2,-1,-1,None,House,https://www.domain.com.au/85-richardson-street-albert-park-vic-3206-2015727156,,0.4-0.6-1.4,3,Jul/2019/2380000.0/SOLD
47,168-danks-street-albert-park-vic-3206,1750000,11-Jun-2019,3,2,1,-1,None,House,https://www.domain.com.au/168-danks-street-albert-park-vic-3206-2015233258,,0.5-0.6-1.5,3,Jun/2019/1750000.0/SOLD-Mar/2007/860000.0/SOLD-May/2002/721000.0/SOLD
48,97-danks-street-albert-park-vic-3206,1700000,25-May-2019,3,2,-1,-1,None,House,https://www.domain.com.au/97-danks-street-albert-park-vic-3206-2015223505,"Air conditioning-""Built in wardrobes""-""Balcony / Deck""",0.2-0.5-1.1,3,May/2020/1800000.0/SOLD-May/2019/1700000.0/SOLD-Oct/2014/1480000.0/SOLD
49,1-herbert-street-albert-park-vic-3206,2241000,18-May-2019,3,1,1,-1,None,House,https://www.domain.com.au/1-herbert-street-albert-park-vic-3206-2015153170,,0.4-0.9-1.6,3,May/2019/2241000.0/SOLD
50,152-mills-street-albert-park-vic-3206,2080000,30-Mar-2019,3,2,-1,-1,None,House,https://www.domain.com.au/152-mills-street-albert-park-vic-3206-2014765512,,0.3-0.9-1.8,3,Mar/2019/1195.0/SOLD
51,5-durham-street-albert-park-vic-3206,1375000,15-Mar-2019,3,2,-1,-1,None,House,https://www.domain.com.au/5-durham-street-albert-park-vic-3206-2014892158,,0.3-0.4-0.8,3,Mar/2019/1375000.0/SOLD-Dec/2013/1055000.0/SOLD-Oct/2012/950000.0/SOLD
52,18-herbert-street-albert-park-vic-3206,1708500,13-Mar-2019,3,1,-1,-1,None,House,https://www.domain.com.au/18-herbert-street-albert-park-vic-3206-2014925725,,0.3-0.9-1.6,3,Jul/2021/3250000.0/SOLD-Mar/2019/1708500.0/SOLD
53,47-draper-street-albert-park-vic-3206,2100000,01-Mar-2019,3,2,-1,-1,None,House,https://www.domain.com.au/47-draper-street-albert-park-vic-3206-2014908860,,0.4-0.9-1,3,Feb/2019/2100000.0/SOLD-Sep/2015/550.0/SOLD
54,49-beaconsfield-parade-albert-park-vic-3206,2605000,16-Feb-2019,3,1,-1,-1,None,House,https://www.domain.com.au/49-beaconsfield-parade-albert-park-vic-3206-2014879069,,0.3-0.8-1,3,Feb/2019/2605000.0/SOLD-Feb/1984/96500.0/SOLD
