,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
86,3-catani-court-broadmeadows-vic-3047,370000,22-Sep-2014,4,1,2,-1,None,House,https://www.domain.com.au/3-catani-court-broadmeadows-vic-3047-2011351664,,0.4-0.4-0.6,3,Aug/2014/370000.0/SOLD
87,28-blair-street-broadmeadows-vic-3047,338000,13-Sep-2014,4,1,2,-1,None,House,https://www.domain.com.au/28-blair-street-broadmeadows-vic-3047-2011384018,Heating,0.3-1.2-0.5,3,Sep/2014/325.0/SOLD-Nov/1985/338000.0/SOLD
88,11-gosford-crescent-broadmeadows-vic-3047,392500,05-Sep-2014,4,1,2,-1,None,House,https://www.domain.com.au/11-gosford-crescent-broadmeadows-vic-3047-2011181367,,0.2-1-0.5,3,Nov/2019/550000.0/SOLD
89,5-metelman-court-broadmeadows-vic-3047,410000,06-Aug-2014,4,1,4,-1,None,House,https://www.domain.com.au/5-metelman-court-broadmeadows-vic-3047-2011330545,1 Alarm(s),0.5-1.9-0.7,3,Aug/2014/400.0/SOLD-Mar/2004/410000.0/SOLD
90,22-holberry-street-broadmeadows-vic-3047,390000,21-Jul-2014,4,1,2,-1,None,House,https://www.domain.com.au/22-holberry-street-broadmeadows-vic-3047-2011099979,,0.3-1.7-0.8,3,Jul/2020/560000.0/SOLD-Jun/2014/340.0/SOLD
91,46-tatura-crescent-broadmeadows-vic-3047,307000,30-Dec-2013,4,1,1,-1,None,House,https://www.domain.com.au/46-tatura-crescent-broadmeadows-vic-3047-2010846521,,1-0.8-1,3,Aug/2015/373500.0/SOLD-Dec/2013/307000.0/SOLD-Jul/2012/275000.0/SOLD
92,113-graham-street-broadmeadows-vic-3047,350000,06-Jun-2013,4,2,2,-1,None,House,https://www.domain.com.au/113-graham-street-broadmeadows-vic-3047-2010470335,,0.7-1.4-0.4,3,Jun/2013/350000.0/SOLD
93,61-gerbert-street-broadmeadows-vic-3047,422500,19-Mar-2013,4,2,2,-1,None,House,https://www.domain.com.au/61-gerbert-street-broadmeadows-vic-3047-2010336541,,0.1-1.4-0.5,3,Mar/2013/422500.0/SOLD-Dec/1985/52000.0/SOLD
94,15-avalon-avenue-broadmeadows-vic-3047,323500,13-Mar-2013,4,1,3,-1,None,House,https://www.domain.com.au/15-avalon-avenue-broadmeadows-vic-3047-2010245518,,0.8-1.2-0.2,3,Mar/2016/380.0/SOLD-Mar/2013/405000.0/SOLD
95,122-cuthbert-street-broadmeadows-vic-3047,350000,29-Apr-2012,4,1,2,-1,None,House,https://www.domain.com.au/122-cuthbert-street-broadmeadows-vic-3047-2009507934,,0.6-0.8-0.2,3,Apr/2012/350000.0/SOLD-Apr/2011/470000.0/SOLD
96,7-jensen-road-broadmeadows-vic-3047,436000,16-May-2011,4,1,2,-1,None,House,https://www.domain.com.au/7-jensen-road-broadmeadows-vic-3047-2008949726,,0.5-0.9-0.1,3,May/2011/436000.0/SOLD
97,11-herbert-street-broadmeadows-vic-3047,607000,09-Dec-2010,4,2,2,-1,None,House,https://www.domain.com.au/11-herbert-street-broadmeadows-vic-3047-2008643156,,0.6-3-1.1,3,
98,158-widford-street-broadmeadows-vic-3047,367000,01-Jul-2010,4,2,2,-1,None,House,https://www.domain.com.au/158-widford-street-broadmeadows-vic-3047-2008366945,,0.6-1.5-0.6,3,May/2017/550000.0/SOLD-Aug/2014/300000.0/SOLD
99,29-ophir-street-broadmeadows-vic-3047,370000,12-Oct-2009,4,1,1,-1,None,House,https://www.domain.com.au/29-ophir-street-broadmeadows-vic-3047-2007930704,,0.6-2-0.7,3,Nov/2018/480000.0/SOLD-Sep/2009/370000.0/SOLD
