,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
0,1504/454-st-kilda-road-melbourne-3004-vic-3004,1780000,06-Feb-2021,3,2,2,-1,None,House,https://www.domain.com.au/1504-454-st-kilda-road-melbourne-3004-vic-3004-2016778490,,0.9-1.9-3,3,
1,23-guildford-lane-melbourne-vic-3000,2815000,29-Feb-2020,3,2,2,-1,None,House,https://www.domain.com.au/23-guildford-lane-melbourne-vic-3000-2016021430,,1.3-1.6-0.1,3,
2,60-hayward-lane-melbourne-vic-3000,1630000,25-Feb-2017,3,2,-1,-1,None,House,https://www.domain.com.au/60-hayward-lane-melbourne-vic-3000-2013350580,,0.8-1.7-0.4,3,Feb/2017/1630000.0/SOLD-Jul/1988/325000.0/SOLD-Oct/1987/1400000.0/SOLD
3,23/1-wilks-street-melbourne-vic-3000,1475000,02-Feb-2017,3,2,2,-1,None,House,https://www.domain.com.au/23-1-wilks-street-melbourne-vic-3000-2013290646,,1.5-2.1-0.4,3,
4,5a/601-little-collins-street-melbourne-vic-3000,500000,16-Nov-2012,3,2,-1,-1,None,House,https://www.domain.com.au/5a-601-little-collins-street-melbourne-vic-3000-2009875636,"Ensuite-""Study""",2.3-1.2-2.2,3,
