,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
10,34-leafy-road-werribee-vic-3030,692500,30-Jul-2021,5,3,2,-1,None,House,https://www.domain.com.au/34-leafy-road-werribee-vic-3030-2017131555,"Internal Laundry*-""Secure Parking*""-""Heating*""-""Dishwasher*""-""Study*""-""Garden*""",1.1-4.2-3.2,3,Jul/2021/692500.0/SOLD-May/2017/194000.0/SOLD
11,10-wattle-avenue-werribee-vic-3030,730000,01-Jul-2021,5,4,4,676,m2,House,https://www.domain.com.au/10-wattle-avenue-werribee-vic-3030-2016977775,,0.6-1.3-1.1,3,Jun/2021/730000.0/SOLD-Nov/2001/79500.0/SOLD-Jun/1993/37000.0/SOLD
12,16-diamond-drive-werribee-vic-3030,705000,01-Jun-2021,5,2,2,598,m2,House,https://www.domain.com.au/16-diamond-drive-werribee-vic-3030-2016892156,"Internal Laundry*-""Secure Parking*""-""Swimming Pool*""-""Dishwasher*""-""Shed*""-""Garden*""-""Ensuite""",0.5-1.6-0.3,3,Apr/2021/705000.0/SOLD-Jun/2013/400000.0/SOLD-Sep/2000/56000.0/SOLD
13,139-walls-road-werribee-vic-3030,650000,29-May-2021,5,3,2,536,m2,House,https://www.domain.com.au/139-walls-road-werribee-vic-3030-2016891721,"Broadband internet access*-""Heating*""-""Fully fenced*""-""Garden*""-""Balcony / Deck*""-""Air conditioning""-""Alarm System""-""Built in wardrobes""-""Separate Dining Room""-""Secure Parking""-""Rainwater storage tank""-""Solar panels""",0.5-2.5-1.4,3,May/2021/650000.0/SOLD-Nov/1995/34000.0/SOLD
14,111-synnot-street-werribee-vic-3030,1030000,01-May-2021,8,3,2,766,m2,House,https://www.domain.com.au/111-synnot-street-werribee-vic-3030-2016917452,,0.3-1.2-0.5,3,May/2021/1030000.0/SOLD
15,111-synnot-street-werribee-vic-3030,1030000,01-May-2021,8,3,2,766,m2,House,https://www.domain.com.au/111-synnot-street-werribee-vic-3030-2017099981,,0.3-1.2-0.5,3,May/2021/1030000.0/SOLD
16,3-wolsely-close-werribee-vic-3030,722000,20-Apr-2021,5,2,4,623,m2,House,https://www.domain.com.au/3-wolsely-close-werribee-vic-3030-2016868633,"Secure Parking-""Swimming Pool""",0.6-1.8-0.3,3,Apr/2021/722000.0/SOLD-Jun/2012/480000.0/SOLD-Aug/1999/52500.0/SOLD
17,19-st-andrews-drive-werribee-vic-3030,760000,09-Mar-2021,5,3,3,998,m2,House,https://www.domain.com.au/19-st-andrews-drive-werribee-vic-3030-2016793976,"Built in wardrobes-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""",0.4-2.5-1.6,3,Mar/2021/760000.0/SOLD-Mar/2016/550000.0/SOLD-Oct/1997/202000.0/SOLD
18,79-flemington-crescent-werribee-vic-3030,580000,25-Jan-2021,5,2,4,-1,None,House,https://www.domain.com.au/79-flemington-crescent-werribee-vic-3030-2016733342,"Secure Parking*-""Heating*""-""Garden*""",0.7-2.8-1.8,3,Jan/2021/580000.0/SOLD-Feb/2010/310000.0/SOLD-Jan/2005/250000.0/SOLD
19,29-traminer-row-werribee-vic-3030,980000,21-Jan-2021,6,3,3,751,m2,House,https://www.domain.com.au/29-traminer-row-werribee-vic-3030-2016693984,,1.1-1.9-1.3,3,Dec/2020/980000.0/SOLD
