,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
198,8-roycliff-court-box-hill-north-vic-3129,815000,10-Jul-2010,4,2,2,580,m2,House,https://www.domain.com.au/8-roycliff-court-box-hill-north-vic-3129-2008420938,,0.2-0.7-3.9,3,Jul/2010/815000.0/SOLD-Dec/1976/76000.0/SOLD-Mar/1976/17500.0/SOLD
199,12-simmons-street-box-hill-north-vic-3129,925000,15-May-2010,4,2,2,550,m2,House,https://www.domain.com.au/12-simmons-street-box-hill-north-vic-3129-2008317966,,0.7-0.8-4.2,3,May/2010/925000.0/SOLD-Nov/1994/277500.0/SOLD-Jan/1983/32250.0/SOLD
200,56-peter-street-box-hill-north-vic-3129,730000,04-May-2010,4,1,1,613,m2,House,https://www.domain.com.au/56-peter-street-box-hill-north-vic-3129-2008331031,,0.1-0.8-3.5,3,Apr/2010/730000.0/SOLD-Jul/1982/46500.0/SOLD-Jan/1977/36750.0/SOLD
201,25-medway-street-box-hill-north-vic-3129,810000,10-Apr-2010,4,2,2,945,m2,House,https://www.domain.com.au/25-medway-street-box-hill-north-vic-3129-2008263464,,1.1-1.1-4.9,3,Sep/2019/1368000.0/SOLD
202,32-cherry-orchard-rise-box-hill-north-vic-3129,700000,24-Dec-2009,4,2,2,-1,None,House,https://www.domain.com.au/32-cherry-orchard-rise-box-hill-north-vic-3129-2008096062,,0.5-1.6-4.2,3,Dec/2009/665000.0/SOLD-Feb/1998/148000.0/SOLD-Oct/1988/102000.0/SOLD
203,33-heathfield-rise-box-hill-north-vic-3129,646000,28-Nov-2009,4,1,1,-1,None,House,https://www.domain.com.au/33-heathfield-rise-box-hill-north-vic-3129-2008083262,Secure Parking,0.2-1.4-4.5,3,Nov/2009/646000.0/SOLD-Jul/2007/480000.0/SOLD
204,10-ashley-street-box-hill-north-vic-3129,750000,28-Nov-2009,4,1,2,-1,None,House,https://www.domain.com.au/10-ashley-street-box-hill-north-vic-3129-2008078300,,0.7-1.1-5.1,3,Nov/2009/490.0/SOLD
205,34-woodhouse-grove-box-hill-north-vic-3129,935000,17-Oct-2009,4,2,2,-1,None,House,https://www.domain.com.au/34-woodhouse-grove-box-hill-north-vic-3129-2008005144,Secure Parking,0.3-0.5-3.8,3,Jul/1991/125500.0/SOLD-Oct/1987/97500.0/SOLD-Aug/1980/36250.0/SOLD
206,146-dorking-road-box-hill-north-vic-3129,550800,09-Sep-2009,4,1,2,-1,None,House,https://www.domain.com.au/146-dorking-road-box-hill-north-vic-3129-2007988454,"3 Builtin wardrobes-""Secure Parking""",0.3-1.5-4.6,3,Sep/2009/550800.0/SOLD
207,5-cherry-orchard-rise-box-hill-north-vic-3129,770000,06-Apr-2009,4,3,3,-1,None,House,https://www.domain.com.au/5-cherry-orchard-rise-box-hill-north-vic-3129-2007543514,Secure Parking,0.6-1.3-4.5,3,Mar/2009/770000.0/SOLD-Apr/2003/395000.0/SOLD
