,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
289,9-agility-court-doreen-vic-3754,599000,25-Feb-2019,3,2,2,489,m2,House,https://www.domain.com.au/9-agility-court-doreen-vic-3754-2014896155,"Study-""Built in wardrobes""-""Dishwasher""-""Fully fenced""",1.2-1.2-0.5,3,Feb/2019/599000.0/SOLD-Feb/2010/175000.0/SOLD
290,22-windermere-parade-doreen-vic-3754,520000,21-Feb-2019,3,2,2,-1,None,House,https://www.domain.com.au/22-windermere-parade-doreen-vic-3754-2014873891,,0.9-1-1,3,Feb/2019/520000.0/SOLD-Feb/2015/173000.0/SOLD
291,15-sanders-drive-doreen-vic-3754,470000,19-Feb-2019,3,2,2,392,m2,House,https://www.domain.com.au/15-sanders-drive-doreen-vic-3754-2014710320,,0.8-1.4-1.2,3,Jan/2019/470000.0/SOLD
292,4-ferguson-drive-doreen-vic-3754,660000,19-Feb-2019,3,2,2,553,m2,House,https://www.domain.com.au/4-ferguson-drive-doreen-vic-3754-2014890758,"Dishwasher-""Ducted Heating""-""Evaporative Cooling""",0.8-0.8-2.1,3,Feb/2019/660000.0/SOLD-May/2009/150000.0/SOLD-Mar/2008/153000.0/SOLD
293,7-hammock-drive-doreen-vic-3754,530000,16-Feb-2019,3,2,2,-1,None,House,https://www.domain.com.au/7-hammock-drive-doreen-vic-3754-2014909147,,0.8-1.4-0.3,3,Feb/2019/400.0/SOLD
294,14-markdale-way-doreen-vic-3754,550000,12-Feb-2019,3,2,2,554,m2,House,https://www.domain.com.au/14-markdale-way-doreen-vic-3754-2014833499,Study,1-2.4-2.4,3,Jan/2019/550000.0/SOLD
295,317-flaxen-hills-road-doreen-vic-3754,699950,12-Feb-2019,3,2,2,648,m2,House,https://www.domain.com.au/317-flaxen-hills-road-doreen-vic-3754-2014879142,"Dishwasher-""Built in wardrobes""",1-1.3-1.7,3,Jan/2019/699950.0/SOLD-Dec/2015/578000.0/SOLD-Jun/2012/197500.0/SOLD
296,15-mulwala-drive-doreen-vic-3754,430000,11-Feb-2019,3,1,1,204,m2,House,https://www.domain.com.au/15-mulwala-drive-doreen-vic-3754-2014619829,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Garden""-""Secure Parking""",1.2-1.4-4.7,3,Dec/2021/490000.0/SOLD-Jan/2019/430000.0/SOLD-Jul/2017/80000.0/SOLD
297,26-fitzwilliam-drive-doreen-vic-3754,537000,07-Feb-2019,3,2,2,387,m2,House,https://www.domain.com.au/26-fitzwilliam-drive-doreen-vic-3754-2014887947,,0.7-1.5-5,3,Feb/2019/537000.0/SOLD-Mar/2007/127000.0/SOLD
298,5-persimmon-way-doreen-vic-3754,420000,07-Feb-2019,3,2,1,237,m2,House,https://www.domain.com.au/5-persimmon-way-doreen-vic-3754-2014537599,"Air conditioning-""Dishwasher""-""Built in wardrobes""-""Floorboards""-""Fully fenced""",0.4-1.5-0.8,3,Jan/2019/420000.0/SOLD-Jun/2016/350.0/SOLD
