,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
0,69-oakover-road-preston-vic-3072,1150000,25-Nov-2021,2,1,2,488,m2,House,https://www.domain.com.au/69-oakover-road-preston-vic-3072-2017273927,,0.1-1.7-1.7,3,Nov/2021/1150000.0/SOLD
1,28-emerald-street-preston-vic-3072,855000,19-Nov-2021,2,1,1,508,m2,House,https://www.domain.com.au/28-emerald-street-preston-vic-3072-2017289700,,0.7-1.1-1.1,3,Nov/2021/855000.0/SOLD
2,1a-edwin-street-preston-vic-3072,1126000,18-Nov-2021,2,1,3,-1,None,House,https://www.domain.com.au/1a-edwin-street-preston-vic-3072-2017257547,"Gas*-""Secure Parking*""-""Dishwasher*""",0.4-0.7-3,3,Nov/2021/1126000.0/SOLD
3,3-mount-street-preston-vic-3072,1460000,06-Nov-2021,2,1,1,650,m2,House,https://www.domain.com.au/3-mount-street-preston-vic-3072-2017315286,Shed,0.6-1.3-2.3,3,Nov/2021/1460000.0/SOLD
4,22-gertrude-street-preston-vic-3072,896000,01-Nov-2021,2,1,1,-1,None,House,https://www.domain.com.au/22-gertrude-street-preston-vic-3072-2017301695,"Air conditioning*-""Heating*""-""Study*""",0.6-0.8-2.3,3,Oct/2021/896000.0/SOLD-Apr/1999/465.0/SOLD
5,25-beatrice-street-preston-vic-3072,960000,30-Oct-2021,2,1,1,524,m2,House,https://www.domain.com.au/25-beatrice-street-preston-vic-3072-2017299465,,0.3-0.5-1.7,3,Oct/2021/960000.0/SOLD
6,41a-regent-street-preston-vic-3072,760000,02-Oct-2021,2,1,2,329,m2,House,https://www.domain.com.au/41a-regent-street-preston-vic-3072-2017175779,,0.9-1.3-2.7,3,Oct/2021/760000.0/SOLD
7,2/18-mcdonald-street-preston-vic-3072,742500,30-Sep-2021,2,1,1,-1,None,Villa,https://www.domain.com.au/2-18-mcdonald-street-preston-vic-3072-2017177140,,0.3-1.3-1.8,3,
8,10-ivy-street-preston-vic-3072,865000,24-Sep-2021,2,2,1,70,m2,House,https://www.domain.com.au/10-ivy-street-preston-vic-3072-2017261791,,0.2-1.6-2,3,Sep/2021/865000.0/SOLD-Aug/2017/680000.0/SOLD
9,23-james-street-preston-vic-3072,1050000,28-Aug-2021,2,1,1,420,m2,House,https://www.domain.com.au/23-james-street-preston-vic-3072-2017133351,,1-1.1-2.8,3,Aug/2021/1050000.0/SOLD
10,68-dunstan-street-preston-vic-3072,960000,30-Jul-2021,2,1,3,581,m2,House,https://www.domain.com.au/68-dunstan-street-preston-vic-3072-2017092283,"Internal Laundry*-""Garden*""",0.1-1.5-3.7,3,Jul/2021/960000.0/SOLD
11,13-george-street-preston-vic-3072,1110000,24-Jul-2021,2,1,1,-1,None,House,https://www.domain.com.au/13-george-street-preston-vic-3072-2017103211,"Fireplace(s)*-""Heating*""-""Dishwasher*""-""Garden*""",0.6-1.2-3.2,3,Jul/2021/1110000.0/SOLD-Aug/2016/722000.0/SOLD-Oct/2010/520000.0/SOLD
12,131b-albert-street-preston-vic-3072,700000,17-Jul-2021,2,1,2,265,m2,House,https://www.domain.com.au/131b-albert-street-preston-vic-3072-2017088084,"Air conditioning*-""Secure Parking*""-""Bath*""-""Heating*""-""Garden*""",0.3-0.6-1.6,3,Jul/2021/700000.0/SOLD-Nov/2016/550000.0/SOLD-Oct/2015/510000.0/SOLD
13,57-jensen-road-preston-vic-3072,840000,12-Jul-2021,2,1,2,494,m2,House,https://www.domain.com.au/57-jensen-road-preston-vic-3072-2017034397,,0.3-0.7-1.6,3,Jul/2021/840000.0/SOLD
14,26-kenneth-street-preston-vic-3072,1085000,03-Jul-2021,2,1,1,478,m2,House,https://www.domain.com.au/26-kenneth-street-preston-vic-3072-2017063034,"Internal Laundry*-""Fireplace(s)*""-""Heating*""-""Garden*""",0.4-1-1.3,3,Jul/2021/1085000.0/SOLD
15,28-hope-street-preston-vic-3072,1200100,22-Jun-2021,2,1,1,-1,None,House,https://www.domain.com.au/28-hope-street-preston-vic-3072-2017060554,,1-1-2.8,3,Jun/2021/1200100.0/SOLD-Oct/2009/550.0/SOLD
16,41-birch-street-preston-vic-3072,1080000,21-Jun-2021,2,1,1,-1,None,House,https://www.domain.com.au/41-birch-street-preston-vic-3072-2016968037,,0.8-1-2.2,3,Jun/2021/1080000.0/SOLD-Mar/1994/115000.0/SOLD
17,85-albert-street-preston-vic-3072,700000,15-Jun-2021,2,1,1,303,m2,House,https://www.domain.com.au/85-albert-street-preston-vic-3072-2016863563,,0.4-1.1-1.4,3,May/2021/390.0/SOLD
18,9-nugent-street-preston-vic-3072,1411000,05-May-2021,2,1,1,375,m2,House,https://www.domain.com.au/9-nugent-street-preston-vic-3072-2016950237,"Air conditioning*-""Secure Parking*""-""Heating*""-""Dishwasher*""-""Garden*""",0.5-0.8-2.1,3,May/2021/1411000.0/SOLD-Dec/2011/530.0/SOLD
19,1/19-sylvester-grove-preston-vic-3072,767023,04-May-2021,2,1,2,-1,None,Villa,https://www.domain.com.au/1-19-sylvester-grove-preston-vic-3072-2016945150,,0.8-1-1,3,
20,174-raglan-street-preston-vic-3072,1145000,24-Apr-2021,2,1,1,500,m2,House,https://www.domain.com.au/174-raglan-street-preston-vic-3072-2016901129,Garden*,0.4-1.1-2.6,3,Apr/2021/1145000.0/SOLD
21,4-milton-crescent-preston-vic-3072,950000,12-Apr-2021,2,1,1,-1,None,House,https://www.domain.com.au/4-milton-crescent-preston-vic-3072-2016836401,,0.4-1.1-2.1,3,
22,31-hotham-street-preston-vic-3072,951000,10-Apr-2021,2,1,-1,176,m2,House,https://www.domain.com.au/31-hotham-street-preston-vic-3072-2016858452,"Garden*-""Close to shops""-""Close to schools""",0.3-1.1-2.2,3,Apr/2021/951000.0/SOLD-Feb/1986/55000.0/SOLD-Sep/1976/22500.0/SOLD
23,16-hope-street-preston-vic-3072,1080000,09-Apr-2021,2,1,2,-1,None,House,https://www.domain.com.au/16-hope-street-preston-vic-3072-2016882654,"Air conditioning*-""Built in wardrobes*""-""Internal Laundry*""-""Bath*""-""Heating*""-""Dishwasher*""-""Garden*""-""Balcony / Deck*""",0.9-1-2.8,3,Apr/2021/1080000.0/SOLD-Mar/2015/610000.0/SOLD-Dec/1987/74000.0/SOLD
24,2/588-594-plenty-road-preston-vic-3072,689000,06-Apr-2021,2,2,1,-1,None,House,https://www.domain.com.au/2-588-594-plenty-road-preston-vic-3072-2016645521,,0.6-0.9-2,3,
25,16-james-street-preston-vic-3072,1070000,23-Mar-2021,2,1,2,-1,None,House,https://www.domain.com.au/16-james-street-preston-vic-3072-2016800776,,0.9-1.1-2.5,3,Mar/2021/1070000.0/SOLD-Nov/2017/520.0/SOLD
26,133-wood-street-preston-vic-3072,745000,04-Mar-2021,2,1,1,-1,None,House,https://www.domain.com.au/133-wood-street-preston-vic-3072-2016782666,,0.6-0.8-1.4,3,Feb/2021/745000.0/SOLD-Jan/2000/25000.0/SOLD-May/1988/137000.0/SOLD
27,6-brynor-court-preston-vic-3072,888000,27-Feb-2021,2,1,2,-1,None,House,https://www.domain.com.au/6-brynor-court-preston-vic-3072-2016763933,"Internal Laundry*-""Bath*""-""Heating*""-""Dishwasher*""-""Shed*""-""Garden*""-""Balcony / Deck*""",0.3-1.1-1.2,3,Feb/2021/888000.0/SOLD
28,263-raglan-street-preston-vic-3072,930000,20-Feb-2021,2,1,-1,-1,None,House,https://www.domain.com.au/263-raglan-street-preston-vic-3072-2016734896,"Internal Laundry*-""Garden*""",0.3-0.9-2.2,3,Feb/2021/2042.0/SOLD-Mar/1975/930000.0/SOLD
29,12-arthur-street-preston-vic-3072,855000,19-Dec-2020,2,1,1,206,m2,House,https://www.domain.com.au/12-arthur-street-preston-vic-3072-2016664008,,0.7-0.8-2.4,3,Dec/2020/855000.0/SOLD-Feb/2008/425000.0/SOLD-Jan/2003/308000.0/SOLD
30,14-herbert-street-preston-vic-3072,955000,18-Dec-2020,2,1,2,-1,None,House,https://www.domain.com.au/14-herbert-street-preston-vic-3072-2016610981,"Secure Parking*-""Heating*""-""Shed*""-""Study""",0.5-0.8-2.5,3,Dec/2020/955000.0/SOLD-Jul/1999/300.0/SOLD
31,3-cynga-street-preston-vic-3072,906000,24-Nov-2020,2,1,-1,696,m2,House,https://www.domain.com.au/3-cynga-street-preston-vic-3072-2016280258,,0.7-1.2-1.3,3,
32,21-regent-street-preston-vic-3072,782500,10-Nov-2020,2,1,1,-1,None,House,https://www.domain.com.au/21-regent-street-preston-vic-3072-2016519181,"Close to schools-""Close to shops""-""Close to transport""",0.7-1.2-2.5,3,Nov/2020/782500.0/SOLD-May/2015/640500.0/SOLD
33,17b-gillingham-street-preston-vic-3072,865500,30-Oct-2020,2,2,2,235,m2,House,https://www.domain.com.au/17b-gillingham-street-preston-vic-3072-2016555918,,0.4-1.5-1.6,3,Oct/2020/865500.0/SOLD-Jul/2019/790000.0/SOLD
34,29-ambon-street-preston-vic-3072,770000,31-Aug-2020,2,1,1,-1,None,House,https://www.domain.com.au/29-ambon-street-preston-vic-3072-2015825430,"Close to schools-""Close to shops""-""Close to transport""",0.2-0.8-1.2,3,Aug/2020/770000.0/SOLD-Oct/2016/612500.0/SOLD-Mar/1995/19000.0/SOLD
35,1/241-wood-street-preston-vic-3072,613000,15-Aug-2020,2,1,1,118,m2,Villa,https://www.domain.com.au/1-241-wood-street-preston-vic-3072-2016381717,"Courtyard-""Floorboards""-""Split System AirCon""-""Split System Heating""",0.4-0.8-2.3,3,
36,33-carlisle-street-preston-vic-3072,740000,03-Aug-2020,2,1,1,-1,None,House,https://www.domain.com.au/33-carlisle-street-preston-vic-3072-2016391991,"Bath*-""Garden*""-""Balcony / Deck*""",0.5-1.3-2.3,3,Aug/2020/740000.0/SOLD-Oct/2010/550000.0/SOLD
37,244-wood-street-preston-vic-3072,870000,14-Jul-2020,2,1,1,450,m2,House,https://www.domain.com.au/244-wood-street-preston-vic-3072-2016339906,,0.4-0.9-2.1,3,Jul/2020/870000.0/SOLD-Dec/1985/85000.0/SOLD-Apr/1985/85000.0/SOLD
38,5-stephen-street-preston-vic-3072,955000,25-Jun-2020,2,1,1,464,m2,House,https://www.domain.com.au/5-stephen-street-preston-vic-3072-2016268924,,0.3-1.5-1.6,3,Jun/2020/955000.0/SOLD-Dec/1994/108000.0/SOLD
39,97-tyler-street-preston-vic-3072,775000,20-Jun-2020,2,1,2,740,m2,House,https://www.domain.com.au/97-tyler-street-preston-vic-3072-2016280283,"Close to transport-""Close to shops""-""Close to schools""",0.2-0.8-1.2,3,Jun/2020/775000.0/SOLD
40,211-murray-road-preston-vic-3072,950000,10-Jun-2020,2,1,2,-1,None,House,https://www.domain.com.au/211-murray-road-preston-vic-3072-2016228755,,0.3-0.9-2.6,3,May/2020/950000.0/SOLD-Feb/1986/59000.0/SOLD-May/1980/25850.0/SOLD
41,13-hill-grove-preston-vic-3072,842000,27-Apr-2020,2,1,1,530,m2,House,https://www.domain.com.au/13-hill-grove-preston-vic-3072-2016094277,,0.6-1-3.5,3,Apr/2020/842000.0/SOLD-Dec/2016/895000.0/SOLD-May/2011/540000.0/SOLD
42,3-sapphire-street-preston-vic-3072,1035795,17-Apr-2020,2,1,1,-1,None,House,https://www.domain.com.au/3-sapphire-street-preston-vic-3072-2016205606,,0.8-0.9-1.1,3,Apr/2020/1035795.0/SOLD-Apr/2019/940000.0/SOLD-Dec/2012/606000.0/SOLD
43,21-gertrude-street-preston-vic-3072,950000,20-Mar-2020,2,1,1,407,m2,House,https://www.domain.com.au/21-gertrude-street-preston-vic-3072-2016098522,Study,0.6-0.8-2.2,3,Mar/2020/950000.0/SOLD-Dec/2002/212500.0/SOLD
44,4/22-newcastle-street-preston-vic-3072,680000,14-Mar-2020,2,1,1,-1,None,Villa,https://www.domain.com.au/4-22-newcastle-street-preston-vic-3072-2016089450,,0.4-1.3-2.6,3,
45,447-gilbert-road-preston-vic-3072,798000,13-Mar-2020,2,1,2,444,m2,House,https://www.domain.com.au/447-gilbert-road-preston-vic-3072-2016061427,"Floorboards-""Shed""-""Balcony / Deck""-""Garden / Courtyard""",0.5-1.6-3.2,3,Mar/2020/798000.0/SOLD
46,7-ruby-street-preston-vic-3072,880000,12-Mar-2020,2,1,2,526,m2,House,https://www.domain.com.au/7-ruby-street-preston-vic-3072-2015892758,,0.8-1-3.2,3,Mar/2020/880000.0/SOLD-Dec/2017/400.0/SOLD
47,46-carlisle-street-preston-vic-3072,991000,29-Feb-2020,2,1,-1,-1,None,House,https://www.domain.com.au/46-carlisle-street-preston-vic-3072-2016056954,,0.5-1.3-2.2,3,Feb/2020/991000.0/SOLD-Mar/2014/600000.0/SOLD
48,1/9-albert-street-preston-vic-3072,605000,15-Feb-2020,2,1,1,-1,None,House,https://www.domain.com.au/1-9-albert-street-preston-vic-3072-2016019613,,0.6-0.6-3.2,3,
49,2-margtmary-avenue-preston-vic-3072,945000,08-Feb-2020,2,1,1,557,m2,House,https://www.domain.com.au/2-margtmary-avenue-preston-vic-3072-2016004788,"Heating*-""Garden*""",0.3-1.4-1.8,3,Feb/2020/945000.0/SOLD
50,85-albert-street-preston-vic-3072,530000,19-Dec-2019,2,1,1,303,m2,House,https://www.domain.com.au/85-albert-street-preston-vic-3072-2015728942,"Close to schools-""Close to shops""-""Close to transport""",0.4-1.1-1.4,3,May/2021/390.0/SOLD
51,3-furzer-street-preston-vic-3072,1400000,14-Dec-2019,2,1,1,914,m2,House,https://www.domain.com.au/3-furzer-street-preston-vic-3072-2015892036,,0.3-1.8-4,3,Mar/2020/1400000.0/SOLD
52,32-mary-street-preston-vic-3072,1000000,14-Dec-2019,2,1,1,-1,None,House,https://www.domain.com.au/32-mary-street-preston-vic-3072-2015911685,"Air conditioning-""Built in wardrobes""-""Close to schools""-""Close to shops""-""Close to transport""-""Fireplace(s)""-""Garden""",0.5-0.7-2.5,3,Nov/2020/950000.0/SOLD-Dec/2019/1000000.0/SOLD
53,42-stokes-street-preston-vic-3072,891000,07-Dec-2019,2,1,1,323,m2,House,https://www.domain.com.au/42-stokes-street-preston-vic-3072-2015858481,,0.5-1.1-2.1,3,Dec/2019/891000.0/SOLD
54,2-seymour-street-preston-vic-3072,753000,30-Nov-2019,2,1,-1,-1,None,House,https://www.domain.com.au/2-seymour-street-preston-vic-3072-2015850621,,0.3-0.7-2.5,3,Nov/2019/450.0/SOLD
55,60-madeline-street-preston-vic-3072,856000,28-Nov-2019,2,1,2,-1,None,House,https://www.domain.com.au/60-madeline-street-preston-vic-3072-2015873086,,0.8-0.9-1.4,3,Nov/2019/856000.0/SOLD-Sep/2015/625000.0/SOLD-Apr/2011/481000.0/SOLD
56,110-bruce-street-preston-vic-3072,800000,18-Nov-2019,2,1,1,342,m2,House,https://www.domain.com.au/110-bruce-street-preston-vic-3072-2015827875,,0.8-1.4-2.6,3,Nov/2019/800000.0/SOLD-Mar/2015/626000.0/SOLD-Jun/2006/393000.0/SOLD
57,30-goldsmith-avenue-preston-vic-3072,1100500,16-Nov-2019,2,1,1,560,m2,House,https://www.domain.com.au/30-goldsmith-avenue-preston-vic-3072-2015777529,,0.3-1-2,3,Oct/2019/1100500.0/SOLD
58,24-hope-street-preston-vic-3072,1020000,09-Nov-2019,2,1,2,-1,None,House,https://www.domain.com.au/24-hope-street-preston-vic-3072-2015769317,,1-1-2.8,3,Nov/2019/1020000.0/SOLD-Sep/2015/627500.0/SOLD-Oct/1982/46000.0/SOLD
59,1/3-west-street-preston-vic-3072,705250,19-Oct-2019,2,1,2,-1,None,Villa,https://www.domain.com.au/1-3-west-street-preston-vic-3072-2015679378,,0.6-0.6-2.7,3,
60,8/65-newcastle-street-preston-vic-3072,635000,19-Oct-2019,2,1,1,-1,None,Villa,https://www.domain.com.au/8-65-newcastle-street-preston-vic-3072-2015677436,"Close to schools-""Close to shops""-""Close to transport""",0.4-0.8-2.9,3,
61,590-murray-road-preston-vic-3072,1382500,18-Oct-2019,2,2,1,919,m2,House,https://www.domain.com.au/590-murray-road-preston-vic-3072-2015656681,,0.7-1.5-3.1,3,Oct/2019/1382500.0/SOLD
62,19-watson-street-preston-vic-3072,930000,04-Oct-2019,2,1,1,-1,None,House,https://www.domain.com.au/19-watson-street-preston-vic-3072-2015657806,,0.7-0.8-3.2,3,Oct/2019/930000.0/SOLD-Dec/1978/34500.0/SOLD
63,229-gilbert-road-preston-vic-3072,875000,14-Sep-2019,2,2,1,-1,None,House,https://www.domain.com.au/229-gilbert-road-preston-vic-3072-2015661898,,0.6-1.5-2.4,3,Sep/2019/875000.0/SOLD
64,269-raglan-street-preston-vic-3072,731000,09-Sep-2019,2,1,2,-1,None,House,https://www.domain.com.au/269-raglan-street-preston-vic-3072-2015454888,,0.3-0.9-2.2,3,Sep/2019/470.0/SOLD
65,11-junction-street-preston-vic-3072,949000,07-Sep-2019,2,1,2,-1,None,House,https://www.domain.com.au/11-junction-street-preston-vic-3072-2015491076,,0.4-0.9-2.2,3,Sep/2019/949000.0/SOLD-Nov/2017/937000.0/SOLD-May/2011/570000.0/SOLD
