,address,price,date,bedrooms,bathrooms,parking_spaces,land_size,land_size_unit,propertyType,url,houseFeatures,schoolsDistance,schoolsCount,salesHistory
0,23-25-swallow-street-werribee-vic-3030,750000,27-Feb-2020,1,1,-1,1198,m2,House,https://www.domain.com.au/23-25-swallow-street-werribee-vic-3030-2016040680,,0.3-2-0.8,3,Feb/2020/749999.0/SOLD-Feb/2016/550000.0/SOLD
1,3a/150-168-bulban-road-werribee-vic-3030,175000,05-Jul-2019,1,1,1,150,m2,House,https://www.domain.com.au/3a-150-168-bulban-road-werribee-vic-3030-2015310407,,1.2-3.3-2.3,3,
2,138-werribee-street-north-werribee-vic-3030,2590000,08-Nov-2016,1,1,1,4466,m2,House,https://www.domain.com.au/138-werribee-street-north-werribee-vic-3030-2012875188,,0.8-1.1-0.4,3,May/2018/1056000.0/SOLD-Oct/2016/737000.0/SOLD
